Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
219,5.5,0.396,0.6,22.4,-0.3,0.1,-0.2,-0.111,-6.2,-0.6,-6.8,-0.1
219,-6.6,0.133,2,22.2,-0.1,0,-0.1,-0.336,-10.4,-4.5,-14.9,0
219,19.2,0.4,0.571,19.7,0,0.1,0.1,0.124,-0.8,7.4,6.6,0.1
219,-0.2,0.47,0.364,24.1,-0.2,0,-0.2,-0.204,-8.5,-4.8,-13.3,-0.1
220,-0.1,0.352,0.2,17.2,-0.4,0.2,-0.3,-0.104,-9.9,-1.9,-11.8,-0.3
220,0.4,0.38,0.24,16.6,-0.4,0.1,-0.2,-0.094,-9.3,-1.2,-10.5,-0.2
220,-6.3,0.2,0,25.2,-0.1,0,0,-0.227,-17.6,-10.3,-27.9,-0.1
221,15.6,0.518,0.306,27.5,0.5,4.6,5,0.077,0.3,0.1,0.4,1.9
221,14.5,0.499,0.278,25,-0.1,0.2,0,0.008,0.2,-1.5,-1.3,0.1
221,15.7,0.52,0.309,27.8,0.6,4.4,5,0.085,0.3,0.3,0.6,1.8
222,31.1,0.604,0.506,33.5,13.3,5.2,18.5,0.299,9.1,2.8,11.8,10.3
223,5.5,0.383,0.4,28.1,-0.2,0,-0.1,-0.14,-4.2,-0.6,-4.8,0
224,17.3,0.529,0.29,23.9,3,2.8,5.8,0.115,1.1,-0.9,0.2,1.3
224,17.5,0.528,0.31,24.3,2.3,1.4,3.7,0.112,1.7,-1.4,0.3,0.9
224,16.7,0.53,0.247,23.1,0.7,1.4,2.1,0.122,0,0,0,0.4
225,11,0.485,0.342,16.3,0,0.2,0.3,0.031,-3,-0.8,-3.8,-0.2
226,13.6,0.495,0.655,26.7,0,0.1,0.1,0.067,-3.7,-1,-4.6,0
227,19,0.524,0.236,24.3,2.3,2.3,4.6,0.09,0.7,-0.4,0.4,1.5
228,13.1,0.551,0.37,18.3,3,3,6,0.113,-0.5,0.3,-0.2,1.2
229,9.8,0.507,0.382,11.1,0.9,1.3,2.2,0.058,-2.7,0.8,-1.9,0
229,9.7,0.524,0.404,10.3,0.8,1,1.7,0.057,-2.5,1,-1.5,0.2
229,10.1,0.459,0.321,14.6,0.1,0.3,0.4,0.058,-3.7,-0.1,-3.7,-0.1
230,14.5,0.475,0.225,26.1,0.3,3.9,4.2,0.075,0.5,0.2,0.7,1.8
231,13.9,0.545,0.292,15.7,2.9,1.5,4.4,0.095,-0.7,-0.6,-1.3,0.4
232,12.3,0.481,0.343,20.1,0,1.3,1.3,0.037,-2.8,-1.3,-4.1,-0.9
233,16.7,0.639,0.446,14.5,3.4,1.1,4.5,0.15,-0.6,0,-0.6,0.5
234,12.4,0.543,0.18,16.7,0.5,0.5,1,0.116,-0.7,0.7,0,0.2
235,10.4,0.532,0.333,18,-0.3,1.1,0.8,0.054,-4,1.5,-2.4,-0.1
236,19.3,0.538,0.194,26.3,6,2.4,8.4,0.14,3.4,-0.7,2.7,3.4
237,10.8,0.527,0.413,20.1,0.1,1.6,1.8,0.045,-3.3,-0.4,-3.6,-0.8
238,1.4,,,0,0,0,0,0.045,-5.1,0.6,-4.4,0
239,8.8,0.556,0.235,13.3,0.5,0.5,1,0.099,-1.4,0.2,-1.2,0.1
240,9.9,0.499,0.403,16.1,0,0.8,0.8,0.058,-5,0.8,-4.2,-0.4
241,12.7,0.571,0.538,14.7,0.2,1.2,1.5,0.061,-3.5,-0.3,-3.8,-0.5
242,16.5,0.527,0.255,27.1,0,2.4,2.4,0.044,-1.4,-1.1,-2.5,-0.3
243,8.4,0.527,0.05,15.9,0.3,0.1,0.5,0.023,-1.9,-2.2,-4,-0.5
244,5.1,0.404,0.188,17,-0.2,0,-0.2,-0.076,-5,-0.7,-5.7,-0.1
244,-38.1,,,37.3,-0.1,0,-0.1,-1.112,-31,-9.4,-40.3,-0.1
244,7.1,0.404,0.188,16.1,-0.1,0,-0.1,-0.028,-3.8,-0.3,-4.1,-0.1
245,17.2,0.577,0.148,14.5,4.8,4,8.9,0.148,2.5,1.7,4.2,4.5
246,18.2,0.588,0.485,17.7,3.3,2.7,6,0.171,2.7,2.4,5.1,3
247,13.9,0.62,0.175,16.2,1.6,1,2.6,0.13,1,0.3,1.4,0.8
248,7.7,0.494,0.319,17.9,-0.2,0.2,0,0.014,-5.3,-1.2,-6.5,-0.2
249,13.7,0.527,0.189,17.1,2,2.2,4.2,0.116,-1.5,-0.2,-1.8,0.1
250,12.8,0.583,0,14.9,0,0,0,0.098,1.4,-3.2,-1.9,0
251,19,0.6,0.459,22.5,5.8,1.9,7.7,0.15,1.2,-0.4,0.8,1.7
251,21.1,0.621,0.507,23.8,4.1,1.3,5.4,0.184,2,-0.1,1.9,1.4
251,16,0.568,0.388,20.7,1.6,0.6,2.3,0.105,0.1,-0.8,-0.8,0.3
252,7.2,0.487,0.116,20.9,-0.1,0,-0.1,-0.034,-4,-3.5,-7.5,-0.1
252,8.1,0.509,0.122,20.6,-0.1,0,0,-0.015,-3.5,-3.2,-6.7,-0.1
252,-26.8,0,0,31.3,0,0,0,-0.738,-21.4,-13.3,-34.7,0
253,16,0.585,0.653,21.7,0.3,0.2,0.6,0.115,-0.6,-0.4,-1,0.1
253,21.3,0.752,1.071,14.7,0.3,0,0.3,0.236,1.4,1.4,2.7,0.1
253,7.5,0.419,0.438,31.1,-0.1,0,0,-0.066,-7.2,-1.3,-8.5,-0.1
253,15.4,0.58,0.6,22.9,0.2,0.1,0.3,0.101,0,-1,-1,0
254,16.4,0.6,0.359,18,2.9,0.9,3.7,0.135,1.5,-0.4,1.1,1
255,12.8,0.525,0.197,17.7,1.8,1.3,3.1,0.063,-1,-0.4,-1.4,0.4
256,22.2,0.584,0.262,23.8,7.4,2.9,10.3,0.163,2.6,0,2.5,3.5
257,14,0.573,0.224,19.4,3.1,3.4,6.5,0.132,0.9,0.8,1.8,2.3
258,12.8,0.563,0.239,15.9,0.7,0.5,1.2,0.07,-1.1,-0.4,-1.4,0.1
258,4.7,0.313,0,8.3,-0.2,0.2,0,-0.004,-4.8,2.2,-2.7,0
258,14.4,0.582,0.259,17.4,0.9,0.3,1.2,0.085,-0.3,-0.9,-1.2,0.1
259,20.1,0.57,0.451,23.6,5.5,2.4,7.9,0.125,1.6,-0.5,1.2,2.5
260,17.6,0.621,0.43,17.3,2.5,0.8,3.2,0.158,0.3,-0.9,-0.6,0.4
261,20.7,0.549,0.427,22.4,3.4,1.5,4.9,0.138,2.7,-1.2,1.5,1.5
262,15.5,0.536,0.56,18.6,2.9,1.4,4.3,0.126,0.4,0.4,0.8,1.2
263,20.3,0.615,0.622,26.7,5.6,0.7,6.3,0.144,2.1,-1.8,0.3,1.2
264,9.4,0.47,1.054,13,-0.1,0.7,0.6,0.078,-5.2,-0.3,-5.5,-0.3
265,21.6,0.667,0.855,25.2,0.4,0.3,0.7,0.206,-1.5,0.7,-0.8,0.1
266,14.7,0.535,0.179,18.1,2.1,2.8,5,0.1,-0.5,0.1,-0.5,0.9
267,9,0.49,0.625,7.4,0.1,0,0.2,0.104,-3.9,-1.3,-5.2,-0.1
268,9,0.473,0.221,18.8,-0.1,0.2,0.1,0.011,-2.9,-1.5,-4.4,-0.2
268,7.3,0.463,0.239,17.1,-0.1,0.1,-0.1,-0.01,-3.7,-1.5,-5.3,-0.2
268,13.2,0.491,0.188,23,0.1,0.1,0.1,0.061,-0.8,-1.5,-2.3,0
269,13.4,0.481,0.269,17.5,0.4,2.8,3.3,0.079,-1.4,0.5,-0.8,0.6
270,17,0.561,0.491,25.3,3.2,1,4.2,0.123,1,-1.4,-0.4,0.6
270,17,0.535,0.457,25.3,1.5,0.4,1.9,0.116,1.8,-1,0.8,0.5
270,17.1,0.586,0.523,25.4,1.8,0.5,2.3,0.129,0.3,-1.8,-1.5,0.1
271,6.2,0.472,0.333,11.9,0,0,0,-0.007,-4.4,-1.4,-5.7,-0.1
272,9.7,0.49,0.069,17.2,0.3,1.7,1.9,0.062,-1.4,0.1,-1.2,0.3
273,12.3,0.592,0.342,16.5,2.6,1.9,4.6,0.108,-0.6,0,-0.5,0.8
274,14,0.531,0.373,16.4,1.5,1.1,2.6,0.081,-1.4,-1.3,-2.7,-0.3
275,11.7,0.492,0.288,19.3,0,0.3,0.3,0.044,-3.3,0.2,-3.1,-0.1
276,11.8,0.478,0.196,17.1,0.5,1.4,1.9,0.071,-1.7,-0.1,-1.8,0.1
276,12.3,0.454,0.248,21.7,0,0.4,0.4,0.051,-1.1,-0.4,-1.5,0
276,11.6,0.492,0.166,15.3,0.5,1,1.5,0.079,-1.9,0.1,-1.9,0
277,14.6,0.551,0.221,20.7,4.3,1.4,5.6,0.087,0.8,-0.8,0,1.6
278,11.8,0.53,0.36,12.1,1.8,3,4.7,0.122,-1.8,1.5,-0.3,0.8
279,12.2,0.492,0.133,15.1,0.6,2.6,3.2,0.094,-1.8,0.8,-1,0.4
280,17,0.539,0.378,19.1,0.8,1.3,2.1,0.105,-2,1.2,-0.8,0.3
281,12.2,0.466,0.268,20.6,0,0.3,0.3,0.018,-0.8,-1.3,-2.2,0
281,12.4,0.439,0.316,21.8,0,0,0,0.047,-0.2,-0.3,-0.5,0
281,12.2,0.469,0.264,20.5,-0.1,0.3,0.2,0.016,-0.9,-1.4,-2.3,-0.1
282,3.8,0.345,0.135,10.6,-0.5,0.3,-0.2,-0.038,-5.7,-0.5,-6.2,-0.3
282,4.2,0.355,0.125,9.9,-0.3,0.2,-0.1,-0.015,-5.6,-0.3,-5.9,-0.2
282,2.4,0.311,0.167,13.1,-0.2,0,-0.2,-0.122,-6.1,-1.3,-7.4,-0.1
283,14.8,0.55,0.26,15.3,0.8,0.7,1.5,0.134,-1.1,0.9,-0.2,0.2
284,10.8,0.493,0.146,19.6,0.1,0.8,0.9,0.06,-1.5,-0.5,-2.1,0
284,8.4,0.454,0.119,19.2,-0.4,0.7,0.3,0.029,-3.1,0.1,-3,-0.1
284,15.8,0.566,0.198,20.3,0.5,0.1,0.6,0.124,1.9,-1.9,0,0.1
285,11.4,0.448,0.727,20.3,-0.1,0.1,0,0.006,-4.2,-0.9,-5.1,-0.1
285,15.2,0.377,1.5,22.6,0,0,0,0.108,-3.4,4.2,0.9,0
285,11,0.46,0.621,20,-0.1,0.1,0,-0.006,-4.3,-1.5,-5.8,-0.1
286,10.8,0.515,0.169,20.5,0.2,1.7,1.9,0.061,-2,0.1,-1.9,0
287,12.8,0.497,0.137,16,0.1,0.6,0.7,0.05,-2.4,0.6,-1.7,0.1
287,12.1,0.471,0,12.1,0,0.1,0.1,0.073,-2.2,0.4,-1.8,0
287,12.9,0.499,0.15,16.4,0.1,0.5,0.6,0.048,-2.4,0.7,-1.7,0
288,18.1,0.53,0.432,23.8,4.6,2.4,7,0.134,1.8,0,1.8,2.4
289,12.9,0.53,0.379,18.1,1.5,2.5,4,0.098,-1.4,0.5,-0.8,0.6
290,13.9,0.623,0.196,14.7,2.5,1.4,3.9,0.104,0.9,0.4,1.3,1.5
291,11.9,0.48,0.292,38.9,0,0,0,-0.036,-4.6,-5.6,-10.2,-0.1
292,16.7,0.573,0.369,18.7,3.7,3.5,7.2,0.151,-0.4,0.8,0.4,1.4
293,19.6,0.578,0.365,21.3,1.8,1.8,3.6,0.174,0.6,-0.1,0.5,0.6
294,12.6,0.555,0.182,12.8,1.2,1.7,2.9,0.131,-0.2,1.6,1.4,0.9
295,11.2,0.606,0.122,12.2,0.5,0.1,0.6,0.071,-1.6,-0.3,-1.9,0
296,14.6,0.586,0.659,24.1,0.1,0.2,0.3,0.108,-5.9,-0.1,-6,-0.1
297,7.4,0.418,0.094,18.3,-0.2,0.2,0,0.009,-3.6,-1.1,-4.7,-0.2
298,14,0.597,0.162,17.8,3,0.6,3.5,0.084,1.2,-1.5,-0.4,0.8
299,0.7,0.368,0,19.1,-0.2,0.1,-0.1,-0.077,-11.3,-0.5,-11.8,-0.1
300,18,0.585,0.237,18.8,4.1,3.7,7.8,0.159,2.4,0.6,2.9,2.9
301,11.7,0.485,0.284,23.6,-0.2,2,1.8,0.051,-1.7,-0.6,-2.3,-0.1
301,11.4,0.484,0.319,25,-0.4,1.3,0.9,0.041,-1.7,-0.4,-2.1,0
301,12.1,0.487,0.232,21.5,0.2,0.7,0.9,0.065,-1.7,-0.9,-2.5,-0.1
302,8.4,0.501,0.164,12.2,0.1,0.8,0.8,0.058,-3.7,0.6,-3.1,-0.2
302,7,0.42,0.226,15.8,-0.2,0.2,-0.1,-0.017,-5.5,0.5,-5,-0.2
302,9.1,0.549,0.129,10.6,0.3,0.6,0.9,0.089,-3,0.7,-2.3,0
303,21.6,0.615,0.228,22.9,9.1,0.8,9.9,0.178,6.1,-1.8,4.3,4.2
304,15.5,0.54,0.164,22.3,2.8,2.2,5,0.13,1,-0.3,0.7,1.3
305,16,0.539,0.034,18.5,0.6,0.2,0.8,0.089,-0.2,-1,-1.2,0.1
306,17.9,0.557,0.421,17.1,2.7,3.5,6.2,0.154,0.1,1.5,1.6,1.7
307,11.1,0.504,0.169,20.9,0.4,1,1.3,0.044,-1.3,-1.1,-2.4,-0.1
308,8.3,0.505,0.083,14.2,0.2,0.1,0.3,0.043,-2.4,-1.3,-3.7,-0.2
309,22.9,0.578,0.392,28.8,8.4,3.9,12.3,0.194,3.7,0.5,4.2,4.7
310,9.9,0.539,0.4,20.3,-0.1,0.1,0,-0.009,-7.2,0.5,-6.6,-0.1
311,17.9,0.563,0.302,22.9,2.4,3.2,5.6,0.135,-0.5,0.4,-0.1,1
312,17.9,0.565,0.488,25.1,0.9,2.1,3.1,0.119,-1,0.8,-0.2,0.6
313,5.7,0.654,0.304,6.9,0.2,0.4,0.6,0.047,-5.3,0.8,-4.4,-0.4
314,23.1,0.647,0.421,20.7,1.3,1,2.2,0.214,0.9,2.6,3.5,0.7
315,15.9,0.533,0.273,17,2.8,4.9,7.7,0.143,0.7,1.8,2.5,2.9
316,16.5,0.547,0.418,17.1,2.6,2.8,5.5,0.111,-0.9,-0.3,-1.2,0.4
317,15.6,0.561,0.308,21,2.6,3,5.6,0.126,0.4,0.1,0.5,1.4
318,7,0.453,0.178,9.3,0,0.3,0.3,0.059,-4,1.7,-2.4,0
319,13.3,0.503,0.21,21.4,0.4,0.6,0.9,0.062,0,-0.9,-0.9,0.2
319,14.8,0.489,0.238,25.4,0.1,0.3,0.3,0.071,0.7,-0.2,0.5,0.1
319,12.6,0.512,0.194,19.5,0.3,0.3,0.6,0.058,-0.3,-1.2,-1.5,0.1
320,13.1,0.539,0.581,15.5,1.2,1.5,2.7,0.121,-2.7,0.2,-2.5,-0.1
321,8.9,0.429,0.118,24.4,-1.1,0.9,-0.3,-0.015,-3.7,-1.1,-4.8,-0.6
322,9.9,0.576,0.2,12,2.3,2.6,4.9,0.103,-1,0.7,-0.3,1
323,16.4,0.542,0.344,25.8,2,1.6,3.6,0.101,0.6,-1.3,-0.7,0.6
324,23.7,0.584,0.298,22.2,5.7,1.5,7.3,0.204,4.6,1.6,6.2,3.5
325,5.4,0.422,0.087,18.1,-1.5,0.3,-1.2,-0.063,-5,-1.2,-6.2,-0.9
326,12,0.487,0.17,22.8,-0.3,0.4,0.1,0.01,-2.7,-1.6,-4.2,-0.3
327,15,0.613,0.536,17.6,1.4,3.8,5.2,0.117,-1.7,1,-0.7,0.7
328,9.3,0.503,0.179,16.5,0.3,0.5,0.8,0.039,-1.9,-1.3,-3.2,-0.3
329,10.7,0.553,0.208,13.6,0.2,0.6,0.8,0.089,-3.9,0.2,-3.6,-0.2
330,18.2,0.613,0.499,23.8,5,3.3,8.3,0.165,2.3,0.7,3,3
331,11.9,0.555,0.202,18,1.2,2.5,3.6,0.103,0,0.9,0.9,1.2
332,8.7,0.525,0.232,11.4,1,1.4,2.4,0.067,-2.4,0.6,-1.8,0.1
333,10.2,0.515,1.286,17.3,0.1,0.3,0.5,0.097,-4.6,-1.1,-5.8,-0.2
334,6.7,0.407,0.16,18.6,-0.7,0.7,0,0.001,-5.2,-1.1,-6.3,-0.6
335,14,0.53,0.212,22.7,0.4,0.8,1.2,0.065,-0.1,-0.4,-0.5,0.3
336,10.3,0.476,0.244,18,-0.1,1,0.9,0.056,-2.5,1.2,-1.3,0.1
337,16,0.53,0.169,18.9,2.6,0.6,3.2,0.091,1.8,-1,0.8,1.2
338,11.2,0.567,0.593,10.3,0.3,1.2,1.4,0.101,-2.9,1.6,-1.3,0.1
339,9.3,0.477,0.107,14.1,0,0.1,0.1,0.025,-2.6,0.1,-2.5,0
340,7.9,0.449,0.099,16,-0.6,0.6,0,-0.002,-2.9,-0.9,-3.8,-0.4
340,8,0.437,0.143,17.3,0,0.2,0.2,0.055,-2.5,1.6,-1,0
340,7.9,0.452,0.091,15.8,-0.6,0.4,-0.2,-0.012,-2.9,-1.3,-4.2,-0.4
341,18.7,0.521,0.44,23.9,0.7,0.8,1.5,0.098,-0.2,-0.3,-0.6,0.3
342,6.2,0.371,0.111,19.5,-0.1,0.1,0,-0.013,-6.6,-2.2,-8.8,-0.1
342,4.9,0.333,0,17,-0.1,0.1,0,-0.015,-7.1,-2.2,-9.3,-0.1
342,16.5,0.515,0.667,38.6,0,0,0,0.005,-2.9,-2.1,-5.1,0
343,21.2,0.546,0.348,24.6,7,2.7,9.7,0.153,2.7,-1.4,1.3,2.5
344,10.3,0.511,0.329,12.3,0.1,1.4,1.4,0.084,-3.9,1.8,-2.1,0
344,7.8,0.45,0.111,13.4,-0.3,0.3,0.1,0.019,-6.6,2.4,-4.1,-0.1
344,11,0.528,0.397,12,0.3,1,1.3,0.104,-3.1,1.6,-1.5,0.1
345,12.1,0.444,0.31,23.7,-0.1,0.7,0.6,0.059,-0.9,1,0.1,0.2
346,15,0.606,0.401,18.3,4.7,1.8,6.5,0.173,1.8,0.1,1.8,1.8
347,6.5,0.547,0.379,9.6,0,0.4,0.3,0.067,-6.8,1,-5.8,-0.2
348,16.6,0.574,0.184,20.8,5,1.7,6.6,0.128,2.2,-0.5,1.7,2.3
349,12.9,0.572,0.127,14.8,2.7,3.1,5.8,0.133,0.4,0.8,1.3,1.7
350,17.7,0.57,0.204,22,4,2.2,6.2,0.168,1.7,0.5,2.2,1.8
351,16.3,0.543,0.136,24.4,1.4,0.8,2.2,0.095,1.2,-0.6,0.7,0.7
351,17.6,0.552,0.161,25.4,1.1,0.3,1.4,0.091,2.1,-1.2,0.9,0.5
351,13.9,0.522,0.083,22.4,0.2,0.6,0.8,0.103,-0.5,0.6,0.2,0.2
352,14.8,0.554,0.265,21.6,0.6,0.6,1.2,0.053,0,-1.3,-1.3,0.2
352,16.9,0.538,0.326,23.6,0.4,0.4,0.8,0.074,1.1,-0.6,0.5,0.3
352,12.8,0.573,0.193,19.5,0.2,0.2,0.4,0.033,-1.1,-1.9,-3,-0.1
353,19.1,0.54,0.312,20.2,4.9,4.7,9.6,0.156,2.2,1.4,3.6,4.2
354,18.6,0.532,0.246,27.2,3.5,2.5,6,0.1,2.6,-0.9,1.7,2.7
355,3,0.393,0.126,10.4,-0.4,0.3,-0.1,-0.008,-6,-0.4,-6.4,-0.6
355,5.4,0.454,0.143,9.6,0.1,0.2,0.3,0.043,-4.3,0,-4.3,-0.2
355,0.3,0.33,0.109,11.4,-0.5,0.1,-0.4,-0.067,-8.1,-0.8,-8.9,-0.5
356,21.3,0.568,0.424,26.7,7,2.1,9.1,0.18,4.7,0,4.7,4.1
357,9.6,0.522,0.127,14.8,0,2.5,2.5,0.047,-1.5,0.1,-1.3,0.4
358,4.8,0.409,0,10.9,-0.1,0.1,0,-0.019,-5.3,1.8,-3.5,0
359,14.7,0.553,0.308,19.9,3.7,3.4,7.1,0.121,0.4,1.2,1.6,2.5
359,12.7,0.53,0.268,18.1,1.2,2,3.2,0.092,-0.9,1.3,0.5,1.1
359,17.6,0.581,0.357,22.7,2.5,1.4,3.9,0.165,2.2,0.9,3.2,1.4
360,3.6,0.445,0.071,10.4,-0.3,0.5,0.2,0.019,-4.4,0.1,-4.3,-0.3
361,17.2,0.55,0.245,22.7,3.4,3,6.3,0.114,0,-0.3,-0.3,1.1
362,9.8,0.509,0.202,10.9,0.6,3.4,4,0.082,-1.9,2,0.1,1.3
363,12.9,0.513,0.42,19.9,0.5,0.6,1.1,0.031,-1.8,-1.2,-3,-0.4
364,8,0.485,0.171,16.8,-0.2,0.3,0.1,0.014,-3.6,0,-3.6,-0.2
365,11.4,0.452,0.244,15.4,-0.1,1.2,1.1,0.056,-3.2,0,-3.2,-0.3
365,10.2,0.443,0.094,17.1,-0.2,0.4,0.2,0.048,-4.4,0.9,-3.5,-0.1
365,11.8,0.454,0.295,14.9,0.1,0.9,0.9,0.059,-2.8,-0.3,-3.1,-0.2
366,5.5,0.456,0.32,13.1,-0.1,0.1,0,-0.006,-6.5,-0.6,-7.2,-0.2
367,16.9,0.599,0.524,21.2,2,1,3,0.117,-0.9,0.1,-0.8,0.4
368,15,0.515,0.195,26.9,0.6,2.1,2.7,0.062,0.5,-0.4,0.1,1.1
369,10.6,0.491,0.241,15.8,0.1,0.6,0.7,0.048,-3.9,-0.4,-4.3,-0.4
370,11.2,0.453,0.249,18.4,0.3,0.6,0.9,0.077,-3.8,-1.6,-5.5,-0.5
371,21,0.536,0.422,22.2,4.2,5.1,9.3,0.155,2.4,2.7,5.1,5.1
372,11.6,0.522,0.152,19.5,0,1.2,1.3,0.044,-3.9,0.2,-3.7,-0.6
373,17.6,0.524,0.327,25.1,1.2,0.9,2.1,0.101,-1.3,-1.6,-2.9,-0.2
374,11.1,0.517,0.218,21.9,-0.3,1.1,0.9,0.048,-1.4,-0.3,-1.7,0.1
375,3.3,0.381,0.215,10.7,-0.9,0.5,-0.4,-0.022,-5.2,-0.4,-5.6,-0.8
375,3.3,0.382,0.243,10.2,-0.6,0.3,-0.3,-0.025,-4.9,-0.1,-5,-0.5
375,3.2,0.38,0.167,12.1,-0.3,0.2,-0.1,-0.015,-5.9,-1,-6.9,-0.3
376,12.4,0.533,0.156,18.6,1.9,0.9,2.7,0.067,0.2,-1.1,-0.9,0.5
377,22.6,0.615,0.5,27.3,8.2,2.5,10.7,0.181,2.1,-1.1,1,2.2
378,15.6,0.479,0.324,26.4,1.4,1.3,2.7,0.052,0,-0.4,-0.4,1
379,7.5,0.457,0.292,18.5,-0.1,0.1,0,0.002,-3.4,-1.8,-5.2,-0.3
380,11.4,0.46,0.387,23.1,-0.1,0.2,0.1,0.015,-1.8,-2.1,-3.9,-0.2
381,11,0.459,0.216,19.1,-0.2,0.8,0.6,0.042,-3.8,0.3,-3.6,-0.3
382,10.3,0.479,0.184,18.4,-0.1,0.4,0.3,0.02,-3.4,-1,-4.4,-0.4
382,9.8,0.47,0.187,17.4,-0.1,0.3,0.2,0.015,-3.5,-0.8,-4.3,-0.3
382,14,0.518,0.171,26.4,0,0.1,0.1,0.065,-2,-2.7,-4.7,-0.1
383,10.5,0.553,0.495,20.3,0,0.4,0.4,0.057,-3.4,0.4,-2.9,-0.1
383,8.6,0.569,0.828,20.1,-0.1,0.1,0,0.004,-5.2,-0.3,-5.5,-0.1
383,15.4,0.539,0.625,23.5,0,0,0,0.078,0,0.5,0.5,0
383,11.1,0.546,0.328,20,0.1,0.2,0.3,0.086,-2.7,0.9,-1.8,0
384,16.5,0.552,0.257,23,4.4,2.1,6.5,0.123,1.6,-0.1,1.5,2.2
385,12.9,0.605,0.71,10.7,0.8,1.2,2,0.109,-3.2,1.9,-1.2,0.2
386,6.9,0.483,0.324,13.4,-0.2,0.4,0.2,0.028,-5.3,0.3,-5,-0.2
387,9,0.509,0.343,8.1,0.1,0.3,0.4,0.059,-3.4,0.7,-2.7,-0.1
388,9.9,0.489,0.072,11.3,0,2,2.1,0.095,-4.4,2.1,-2.2,-0.1
389,15.1,0.579,0.226,21.1,0.4,0.3,0.7,0.12,0.2,-0.5,-0.4,0.1
390,16.8,0.511,0.417,22.1,-0.3,2.9,2.6,0.103,-2,2.9,0.9,0.9
390,16.5,0.523,0.439,19.6,-0.2,1.6,1.4,0.101,-1.6,3.6,2,0.7
390,17.1,0.499,0.395,25.1,-0.1,1.3,1.2,0.106,-2.4,1.9,-0.5,0.2
391,14.6,0.518,0.353,19.6,1.9,2,4,0.081,-1.6,-0.8,-2.4,-0.2
392,11.8,0.523,0.312,19,1.2,1,2.2,0.05,-2.1,-1,-3.1,-0.6
392,11.6,0.526,0.302,18.9,1,0.5,1.5,0.05,-2.2,-1.4,-3.7,-0.6
392,12.1,0.517,0.333,19.1,0.2,0.5,0.7,0.051,-2,-0.1,-2.1,0
393,17.4,0.55,0.2,25.3,3.1,0.9,4,0.103,2.3,-1.4,0.9,1.4
394,7.8,0.438,0.193,16,-0.8,0.5,-0.3,-0.027,-4.5,0.2,-4.3,-0.3
395,13.6,0.531,0.298,16.6,1.7,0.8,2.5,0.084,-0.3,-1.3,-1.6,0.1
395,-11.5,0,0,11.9,0,0,0,-0.217,-15,-2.6,-17.6,0
395,13.7,0.532,0.299,16.6,1.8,0.8,2.5,0.085,-0.3,-1.3,-1.6,0.2
396,13.4,0.529,0.538,24.4,0.1,0,0.1,0.061,-0.1,-3.9,-4,0
396,15.7,0.548,0.7,26.9,0.2,0,0.1,0.099,1.3,-3.4,-2.1,0
396,6.9,0.444,0,17.4,0,0,0,-0.047,-4.1,-5.4,-9.5,0
397,12.6,0.574,0.534,11.3,0.8,0.7,1.4,0.078,-1.5,1.7,0.1,0.5
398,13.3,0.54,0.335,18.1,2.6,0.8,3.4,0.071,0.7,-0.4,0.4,1.4
399,9.6,0.47,0.237,14.4,0,0.8,0.8,0.041,-2.2,0.3,-1.9,0
400,15.7,0.566,0.168,18.6,4.2,1.3,5.5,0.107,0.7,-0.2,0.4,1.5
401,12.2,0.574,0.367,19.1,0.1,0.1,0.2,0.101,-1.1,-0.7,-1.8,0
402,15.8,0.598,0.375,13.1,4.3,3.8,8.1,0.179,0.1,1.2,1.3,1.8
403,16,0.526,0.157,23.9,2.1,1.4,3.5,0.092,0.8,-0.8,0,0.9
404,11.4,0.518,0.201,15.2,0.7,0.7,1.4,0.12,-1.7,1,-0.7,0.2
405,28,0.562,0.465,34.9,8.5,4.6,13,0.224,7.1,2.1,9.2,7.9
406,14.6,0.649,0.211,16.6,1.6,0.3,1.9,0.121,0.4,-0.8,-0.5,0.3
406,7.6,0.581,0.333,14.4,0,0,0,0.062,-5.2,0.1,-5,0
406,14.9,0.651,0.208,16.7,1.6,0.3,1.9,0.123,0.6,-0.9,-0.3,0.3
407,15.8,0.526,0.548,10,2.4,2.3,4.7,0.115,0.7,1.2,1.9,1.9
408,18.3,0.586,0.577,20.3,5.3,6.2,11.5,0.177,1,1.7,2.7,3.7
409,13.1,0.504,0.192,20.2,0.2,3.4,3.6,0.096,-1.6,1.6,0,0.9
410,9.7,0.402,0.048,16.1,-0.1,0.4,0.3,0.047,-2.8,0.5,-2.3,0
411,15.6,0.547,0.498,21.8,2.2,1.8,4,0.124,-0.4,-0.9,-1.3,0.3
411,15.6,0.54,0.455,22.6,1.2,1.3,2.5,0.119,-0.4,-0.5,-1,0.3
411,15.7,0.56,0.593,20.2,1,0.5,1.5,0.133,-0.3,-1.6,-1.9,0
412,13.8,0.555,0.314,16,2.2,0.9,3.1,0.082,-0.8,0.3,-0.4,0.7
413,10.9,0.517,0.323,14.7,0.3,2.3,2.6,0.055,-2.6,0.3,-2.3,-0.2
414,10.7,0.505,0.182,12.4,0.1,0.2,0.3,0.106,-1.4,2.2,0.8,0.1
415,12.5,0.543,0.243,18.2,2.4,2,4.4,0.105,0.3,-0.3,0,1
416,12.9,0.533,0.14,18.4,0.8,0.5,1.3,0.044,-1.3,-0.7,-2,0
