Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
432,16.1,0.547,0.226,24.4,0.6,0.5,1.1,0.087,1.6,-1.6,0,0.3
433,1.9,0.225,0,12.1,-0.3,0,-0.3,-0.122,-6.1,-1.5,-7.6,-0.2
434,11,0.605,0.134,12.4,1.9,1.3,3.2,0.117,0.1,-0.1,0,0.6
435,13.3,0.54,0.327,14.2,3.3,2.8,6.1,0.117,0.1,0.9,1,1.9
436,13.9,0.578,0.467,10.7,0.6,0.9,1.5,0.122,-1.5,2,0.5,0.4
437,11.3,0.492,0.165,15,0.1,0.7,0.8,0.095,-1.6,1.8,0.2,0.2
438,12.4,0.498,0.257,23.2,-0.5,1.8,1.4,0.027,-2.1,-1.2,-3.3,-0.8
438,13.2,0.504,0.274,24.4,-0.2,0.9,0.7,0.017,-1.9,-1.6,-3.5,-0.7
438,9.7,0.468,0.179,19.1,-0.2,0.9,0.7,0.059,-2.8,0.2,-2.6,-0.1
439,13,0.532,0.414,19.1,0.1,0.4,0.5,0.064,-4.4,-1.2,-5.5,-0.4
440,7.6,0.44,0.329,11.4,-0.4,0.4,0,0,-4.8,-0.1,-4.8,-0.6
441,12.7,0.523,0.169,17.2,0.5,0.3,0.8,0.061,-0.9,-0.9,-1.8,0
441,12.4,0.507,0.15,16.8,0.4,0.3,0.7,0.056,-1,-0.9,-2,0
441,16,0.654,0.333,21.5,0.1,0,0.1,0.117,0.6,-0.2,0.4,0
442,16.1,0.579,0.385,18.5,3.5,3.2,6.7,0.141,-0.6,-0.7,-1.3,0.4
443,17,0.527,0.294,14.6,2.7,2.7,5.4,0.144,0.3,1.1,1.4,1.6
444,13.3,0.597,0.867,11.6,0.5,0.3,0.8,0.114,-3.5,1.3,-2.3,0
444,-9.1,,,0,0,0,0,0.038,-14.8,0.2,-14.6,0
444,13.4,0.597,0.867,11.7,0.5,0.3,0.8,0.115,-3.4,1.3,-2.2,0
445,14.1,0.537,0.164,21.1,2.4,1.2,3.6,0.097,1.1,-1.5,-0.4,0.7
445,14.1,0.536,0.213,18.1,0.9,0.1,0.9,0.097,0.3,-2.1,-1.8,0
445,14.2,0.537,0.15,22.2,1.6,1.1,2.6,0.096,1.4,-1.2,0.1,0.7
446,12.7,0.498,0.324,13.2,0.2,1.4,1.6,0.097,-3.3,2.2,-1.1,0.2
446,11.5,0.494,0.326,12.2,0.1,0.8,0.9,0.09,-3.7,1.5,-2.3,0
446,14.5,0.503,0.321,14.8,0.1,0.6,0.7,0.109,-2.7,3.4,0.7,0.2
447,12.7,0.469,0.152,25,0,0.1,0.1,0.034,-0.6,-1.9,-2.4,0
448,18.8,0.536,0.197,21.8,1.8,2.6,4.4,0.116,0.1,0,0.1,1
449,1.5,0.5,0,35.3,-0.1,0,-0.1,-0.289,-12.3,-0.1,-12.4,0
450,22,0.588,0.339,27.9,3.5,2,5.5,0.149,2.9,0,2.9,2.2
451,14,0.508,0.237,26.9,0.3,1.3,1.6,0.037,-0.3,-1.2,-1.5,0.3
452,16.8,0.499,0.295,25.8,1.8,3.3,5.1,0.093,1.4,0.3,1.7,2.4
453,19.5,0.524,0.295,27.4,4,4,7.9,0.128,2.4,0.4,2.7,3.6
454,10,0.543,0.439,11.6,-0.3,1.6,1.3,0.043,-2.8,2,-0.8,0.4
455,13,0.538,0.143,18.1,0.1,0.1,0.2,0.071,-2.6,0.2,-2.4,0
456,13,0.555,0.263,16.6,1.1,2.1,3.2,0.13,-1.1,2.3,1.3,1
457,2.1,0.47,0.364,8.1,-0.2,0.1,-0.1,-0.018,-7.2,0.5,-6.7,-0.2
458,19.3,0.5,0,9.8,0,0,0.1,0.313,-8.7,13.4,4.8,0
459,11.5,0.591,0.213,14.7,3.3,1.7,5,0.112,-0.1,-0.3,-0.4,0.9
460,17.5,0.533,0.267,21.9,3.1,5,8.1,0.157,0.8,1.8,2.6,2.9
461,24.7,0.545,0.37,34.4,3,2.3,5.2,0.178,4.8,0.7,5.5,2.7
462,2.4,0,0,4.6,0,0,0,0.004,-8.2,2.6,-5.6,0
463,-8.3,0,0,4.9,0,0,0,-0.121,-12.5,-4.5,-16.9,0
464,17.6,0.564,0.302,21.8,3.8,1.5,5.4,0.125,1.9,-0.7,1.2,1.7
465,11.5,0.524,0.537,16.2,1.3,1.3,2.6,0.068,-1.6,-0.5,-2.1,0
465,7.6,0.442,0.296,17.6,-0.1,0.2,0,0.008,-4,-0.2,-4.2,-0.1
465,11.9,0.533,0.568,16.1,1.4,1.1,2.5,0.073,-1.3,-0.5,-1.9,0.1
466,8.7,0.519,0.353,16.7,0,0.3,0.3,0.014,-3.9,-1.7,-5.6,-1.1
467,14.2,0.547,0.363,20.9,1.6,1,2.6,0.087,0.2,-1,-0.8,0.5
468,14,0.54,0.139,16.7,1.9,1,2.9,0.084,0.3,-0.3,0,0.9
469,11.8,0.507,0.132,20.5,1,1.2,2.2,0.056,-1.2,-0.8,-2,0
470,16.4,0.611,0,28.7,0,0,0,0.034,-0.9,-1.5,-2.4,0
471,9.5,0.503,0.104,12.9,0.1,0.6,0.7,0.045,-2.5,0.8,-1.7,0.1
472,15.2,0.59,0.566,12,1.2,0.6,1.8,0.128,-0.5,0.7,0.2,0.4
473,12.7,0.486,0.231,16.8,0.9,0.2,1.2,0.043,-0.8,-1,-1.8,0.1
474,11.7,0.469,0.113,20,-0.2,0.4,0.3,0.032,-1.9,0.5,-1.4,0.1
475,23.5,0.695,0.32,17.4,4.1,1,5.1,0.227,3.4,0,3.4,1.5
476,16.5,0.577,0.429,16.7,0.2,0.1,0.3,0.102,-0.4,0.2,-0.2,0.1
477,11.9,0.524,0.232,16.2,0.9,1,1.9,0.091,0.4,0.5,0.9,0.7
478,12.9,0.493,0.403,27.7,-1.8,0.9,-0.9,-0.025,-1.9,-1.8,-3.7,-0.7
479,16,0.564,0.321,26.8,2.3,0.3,2.5,0.067,1.4,-1.9,-0.5,0.7
480,16.6,0.512,0.178,24.1,1.2,2.3,3.5,0.062,0.4,-0.5,-0.1,1.3
481,13.1,0.498,0.495,18.9,0.4,2.2,2.6,0.09,-2.9,0.9,-2,0
482,15.4,0.581,0.417,17.1,1.5,1.1,2.6,0.12,-1.8,-0.4,-2.2,-0.1
,,,,,,,,,,,,
,,,,,,,,,,,,
"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">Basketball-Reference.com</a>: <a href=""https://www.basketball-reference.com/leagues/NBA_2014_advanced.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#advanced_stats"">View Original Table</a><br>Generated 5/20/2020.",,,,,,,,,,,,
