Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
447,20.1,0.545,0.312,24.4,4.4,4.7,9.1,0.179,2.4,1.5,4,3.7
448,23.9,0.532,0.375,32.8,7.7,3.9,11.6,0.195,4.6,-0.2,4.4,4.6
449,14.7,0.538,0.391,15.9,0.1,0.1,0.2,0.117,-0.6,-0.3,-0.9,0
450,9.1,0.503,0.164,15.2,0.1,0.3,0.5,0.051,-3.3,0.2,-3.1,-0.1
451,15.3,0.725,0.379,12.1,1.8,1.3,3.1,0.181,-1.5,1.5,0,0.4
452,12.5,0.533,0.345,17.4,1,0.9,1.9,0.083,-2.3,0.1,-2.2,-0.1
453,20.3,0.574,0.328,24.4,9.1,1.8,10.9,0.184,4.5,-0.7,3.8,4.2
454,14.5,0.515,0.346,23.5,1,2.1,3,0.076,-0.5,-1,-1.5,0.2
455,15.9,0.555,0.273,23.6,1.4,1,2.4,0.103,1.3,-0.3,1,0.9
456,10.9,0.515,0.211,15.1,1.1,1.1,2.3,0.063,-0.8,-0.4,-1.2,0.4
457,14.4,0.519,0.159,22.3,1.2,0.7,1.8,0.062,0.9,-1.7,-0.9,0.4
458,13.2,0.517,0.159,19.2,0.2,0.1,0.3,0.035,0.2,-1.6,-1.4,0.1
459,12.3,0.518,0.216,19.1,-0.1,0.4,0.3,0.046,-1.9,-0.5,-2.4,0
460,12.5,0.517,0.205,17.5,1.9,2.6,4.6,0.086,-0.5,0.9,0.4,1.5
461,21,0.606,0.238,19,2.8,1.3,4.1,0.172,2.1,0.4,2.5,1.3
462,-1.9,0.5,0,34.2,0,0,0,-0.375,-10.8,-8.5,-19.2,0
463,16,0.551,0.235,18.7,2.8,2.1,4.9,0.132,1.9,0.6,2.6,2.1
464,9.3,0.461,0.337,21.7,-0.2,0.3,0.1,0.017,-3.5,-0.2,-3.8,-0.1
465,13.3,0.525,0.236,21.2,1.4,1,2.3,0.079,-0.1,-0.6,-0.7,0.5
466,7.5,0.464,0.291,13.2,-0.2,1.1,0.9,0.062,-3.5,0.8,-2.7,-0.1
467,18.2,0.541,0.196,19.8,3.7,3.7,7.4,0.136,0.2,1,1.2,2.1
468,5.6,0.365,0,19.9,-0.1,0,-0.1,-0.047,-4.1,-3,-7.2,-0.1
469,11,0.486,0.281,15.9,0.8,1.2,2,0.048,-3.1,-0.9,-4,-1
,,,,,,,,,,,,
,,,,,,,,,,,,
"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">Basketball-Reference.com</a>: <a href=""https://www.basketball-reference.com/leagues/NBA_2013_advanced.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#advanced_stats"">View Original Table</a><br>Generated 5/20/2020.",,,,,,,,,,,,
