Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
225,12.7,0.533,0.161,18.3,0.6,0.2,0.8,0.074,-0.8,-0.7,-1.5,0.1
226,-4.6,0.266,2,16.3,0,0,0,-0.238,-9.2,-4.7,-14,0
227,17.6,0.575,0.159,18.4,4,3.8,7.8,0.165,2.4,2,4.4,3.7
228,12.4,0.533,0.24,16.2,0.4,0.1,0.6,0.066,-0.8,-0.8,-1.6,0
229,20.5,0.577,0.639,24.2,2.9,3.9,6.8,0.132,-0.3,0.1,-0.1,1.2
230,5.4,0.417,0.11,9.5,-0.5,1,0.5,0.024,-3.9,0,-3.9,-0.5
231,8.5,0.455,0.1,22.5,0,0.1,0,0.022,-5.2,1.9,-3.3,0
232,35.8,0.6,0,38.5,0,0,0,0.097,10.4,-0.7,9.7,0
233,14.7,0.574,0.151,19.4,2.1,3,5.1,0.117,-0.1,0,-0.1,1
234,11.2,0.536,0.272,11.5,1.6,1.6,3.2,0.094,-1.1,0.8,-0.3,0.7
235,14.9,0.558,0.22,18.7,2.2,1.9,4,0.112,-0.2,-0.4,-0.6,0.6
235,15.1,0.569,0.224,18,1.6,1,2.6,0.106,0.3,-0.5,-0.1,0.6
235,14.6,0.537,0.212,20.1,0.6,0.9,1.4,0.125,-1.2,-0.3,-1.6,0.1
236,14.4,0.623,0.116,15.9,4,3.6,7.6,0.141,1,1.3,2.3,2.8
237,16.3,0.655,0.176,14.1,0.1,0.1,0.2,0.157,1.7,2.5,4.3,0.1
238,13.8,0.536,0.371,22.2,1,1.8,2.8,0.068,-0.9,-0.3,-1.2,0.4
239,25,0.61,0.24,31,6.3,2.7,8.9,0.222,6.4,0.9,7.3,4.5
240,9.8,0.465,0.172,15,-0.6,0.8,0.2,0.021,-3.8,2.4,-1.4,0.1
241,7.8,0.48,0.216,11.6,0,0.7,0.7,0.032,-4.2,-0.1,-4.3,-0.6
242,11.5,0.489,0.169,16.7,0.5,0.7,1.2,0.036,-1.6,-1.3,-2.8,-0.3
243,2.4,0.405,0.222,13.7,0,0,0,-0.017,-6.6,-2.3,-8.9,-0.1
244,5.4,0.424,0.111,15.8,-0.2,0.1,-0.1,-0.047,-6.1,0.9,-5.2,-0.1
244,0.2,0.286,0,16.1,-0.3,0.1,-0.2,-0.14,-9.2,0.6,-8.5,-0.1
244,24.5,0.82,0.5,14.8,0.1,0,0.1,0.298,5.3,2.1,7.3,0
245,11.8,0.48,0.299,26,-2,1.2,-0.7,-0.018,-2.8,-1.4,-4.2,-1.1
246,9.2,0.521,0.086,14.2,0.4,0.5,1,0.031,-2.4,-1.1,-3.5,-0.6
247,15.9,0.516,0.232,27.1,1.1,0.9,2,0.078,1,-1.4,-0.4,0.5
248,28.6,0.621,0.336,31.6,11,3,14,0.221,7.3,1.4,8.7,8.2
249,13.9,0.469,0.262,25.1,-0.1,0.3,0.2,0.017,-0.5,-1,-1.5,0.1
249,14.2,0.476,0.269,25.2,0,0.3,0.3,0.021,-0.3,-0.9,-1.2,0.1
249,3.5,0.222,0,24.1,-0.1,0,-0.1,-0.146,-7.7,-2.4,-10.1,0
250,20.2,0.563,0.173,22.5,0.8,0.8,1.6,0.158,0.6,1.5,2,0.5
251,6.4,0.499,0.259,9.4,0.1,0,0.1,0.029,-3.5,-0.8,-4.3,-0.1
252,12.7,0.478,0.139,20.8,0,0.1,0.1,0.026,-1.2,-2.2,-3.4,-0.1
253,13.2,0.586,0.167,15.6,1.8,1.6,3.4,0.144,-0.4,0.4,0.1,0.6
254,14.9,0.575,0.327,12.8,2.1,2,4.1,0.169,-1.2,2.2,1,0.9
255,18.2,0.486,0.119,22.3,0,0.2,0.2,0.082,-2.1,1.7,-0.4,0
255,21.3,0.673,0.182,18,0,0.1,0.1,0.168,-2.2,6.8,4.5,0.1
255,16.2,0.418,0.097,24.9,-0.1,0.1,0,0.028,-2,-1.6,-3.6,0
256,16.4,0.575,0.513,13.5,0.4,0.2,0.6,0.178,-1.2,0.9,-0.3,0.1
257,15.8,0.575,0.264,19.1,2.2,2.8,5,0.123,0,1.6,1.6,1.7
258,8.1,0.49,0.125,15.9,-0.3,1.3,1,0.04,-2.7,-0.2,-2.9,-0.3
258,9,0.492,0.106,17.2,-0.2,0.8,0.6,0.041,-2.3,-0.3,-2.6,-0.1
258,6.8,0.485,0.157,14.1,0,0.4,0.4,0.038,-3.3,0,-3.3,-0.2
259,10.5,0.524,0,14.4,0.1,0,0.1,0.053,-1.8,-2.7,-4.5,0
260,9,0.48,0.259,16.4,-0.6,2.4,1.8,0.046,-4,1.1,-2.9,-0.4
261,13,0.549,0.181,18.6,1.9,2.3,4.2,0.097,-0.5,0.2,-0.3,0.9
262,9.8,0.512,0.158,13,-0.1,1.7,1.7,0.055,-2.5,1.7,-0.7,0.5
263,24.4,0.603,0.31,24.2,7.8,2.9,10.7,0.211,5.3,1.6,6.9,5.5
264,6.8,0.517,0.227,13.9,0,0.1,0.1,0.031,-5.3,-1.8,-7.1,-0.1
265,10.1,0.48,0.453,12.8,0.1,0.2,0.4,0.075,-2.9,0.2,-2.7,0
265,18.4,0.678,1.5,9.8,0.1,0,0.1,0.177,2,2.8,4.8,0.1
265,8.8,0.457,0.367,13.3,0,0.2,0.3,0.059,-3.7,-0.2,-3.9,-0.1
266,10.3,0.485,0.279,20.9,0,0.2,0.1,0.027,-3.4,-2.6,-6,-0.2
266,5,0.512,0.5,11.1,0,0,0,0.055,-4.3,-3,-7.3,0
266,10.9,0.483,0.266,22,-0.1,0.1,0.1,0.024,-3.3,-2.6,-5.9,-0.2
267,14.1,0.572,0.247,12.7,2.3,1.2,3.6,0.117,-0.8,1.7,0.8,1.1
268,20.2,0.648,0.54,15.2,6,3.4,9.4,0.186,1.7,-0.3,1.4,2.1
269,11,0.503,0.156,14.8,1.2,2,3.1,0.068,-1.8,0.3,-1.5,0.3
270,14.4,0.545,0.271,20.5,2.3,1.3,3.6,0.094,0.6,-0.8,-0.2,0.8
271,24,0.63,0.258,21.8,5.5,2.1,7.6,0.198,3.3,-1.1,2.2,1.9
272,12.1,0.56,0.163,17.2,1.1,1.4,2.6,0.085,-0.9,0.1,-0.8,0.5
273,12.5,0.536,0.305,16.1,1.7,1.6,3.3,0.084,-2.1,0,-2.1,-0.1
274,11.6,0.507,0.245,24.9,-0.2,0.3,0.1,0.008,-1.1,-1.7,-2.8,-0.1
274,4.9,0.414,0.218,26.3,-0.6,0.1,-0.4,-0.116,-5.3,-2.3,-7.6,-0.3
274,11.3,0.515,0.232,21.9,0,0.1,0.1,0.035,-1.3,-1.3,-2.6,0
274,10.5,0.503,0.111,22.6,0,0,0,0.029,-0.8,-3.7,-4.5,0
274,17.7,0.574,0.299,27.1,0.2,0.1,0.4,0.083,2.5,-1.2,1.3,0.2
275,13.4,0.576,0.191,13.7,1.6,1.2,2.8,0.113,-1,0.5,-0.5,0.5
276,3.4,0.386,0.143,16.9,-0.1,0.1,0,-0.006,-6.6,-1,-7.6,-0.1
277,13.6,0.516,0.088,19,0.2,0.3,0.5,0.077,0.4,-0.2,0.2,0.2
278,13.4,0.652,0.149,16,2.8,0.6,3.4,0.104,1.5,-1.2,0.2,0.9
279,17.5,0.566,0.19,15.2,2.3,1.5,3.9,0.134,-0.2,-0.2,-0.4,0.6
280,14.2,0.549,0.2,22.5,1.5,2.3,3.8,0.077,0.3,-1,-0.7,0.8
281,-41.1,0,0,43.7,0,0,0,-1.065,-33,-21.7,-54.7,0
282,14.3,0.513,0.258,21.1,0.4,1,1.4,0.054,-1.9,-0.8,-2.7,-0.2
283,17,0.559,0.25,22.4,3,1.9,4.9,0.12,1.3,0.2,1.6,1.8
284,10.3,0.491,0.169,15.5,0.3,1.1,1.4,0.087,-2.8,1.1,-1.7,0.1
285,16.5,0.536,0.247,20.4,0.6,0.7,1.3,0.12,-0.4,-0.6,-1,0.1
286,14.6,0.499,0.301,29.5,-0.1,0.5,0.3,0.025,-0.8,-1.5,-2.3,-0.1
287,4.9,0.352,0.064,14.6,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1
288,10.7,0.545,0.118,14.9,0.5,0.3,0.8,0.082,-1.4,-1.7,-3.1,-0.1
289,13,0.564,0.164,16.9,2.7,1.2,3.9,0.082,-0.1,-0.2,-0.3,1
290,12,0.489,0.191,19.3,0,0.4,0.4,0.046,-2.3,0.4,-1.9,0
291,6.9,0.491,0.188,26.4,-0.1,0,-0.1,-0.071,-5.3,-2.9,-8.2,-0.1
292,19.4,0.612,0.611,17,3.2,1.3,4.5,0.154,0.6,-0.3,0.3,0.8
293,26,0.572,0.342,30.6,0.3,0.5,0.9,0.196,5.2,4.9,10.1,0.6
294,17.8,0.676,0.141,16.1,0.7,0.3,1.1,0.2,1,0.9,2,0.3
295,8.9,0.505,0.417,16.1,0,0.1,0.1,0.05,-4.3,-0.3,-4.6,-0.1
296,14.2,0.525,0.254,22.5,0.7,1.6,2.3,0.058,-0.8,0,-0.8,0.6
297,6,0.467,0.047,7.9,-0.2,0.7,0.5,0.034,-4.3,1.8,-2.5,-0.1
297,5,0.424,0.077,7.5,-0.3,0.5,0.2,0.02,-4.8,1.9,-2.8,-0.1
297,7.8,0.537,0,8.5,0.1,0.2,0.3,0.062,-3.3,1.5,-1.8,0
298,25.2,0.594,0.38,30.6,9.9,2.7,12.6,0.227,7,0.3,7.2,6.3
299,15.9,0.597,0.583,31.3,0,0,0,0.087,-1,-4.4,-5.4,0
300,11.6,0.533,0.178,16.6,0.9,0.9,1.8,0.077,-2.8,-0.4,-3.1,-0.3
301,14.8,0.588,0.399,12.4,1.5,1.3,2.8,0.145,-1.2,1,-0.2,0.4
302,16.5,0.557,0.199,23.5,1.9,1.9,3.8,0.105,0.7,0.2,0.9,1.3
303,14.7,0.552,0.14,20.4,1.2,0.7,1.9,0.055,-0.9,-1.3,-2.2,-0.1
304,22.4,0.614,0.365,25.1,4.7,1.6,6.4,0.185,4.5,-1.3,3.3,2.2
305,19.5,0.598,0.276,21.7,7,3.1,10.2,0.194,4.7,0.5,5.2,4.5
306,7,0.511,0.217,17.5,0.1,0.7,0.8,0.046,-3.1,-1.1,-4.1,-0.4
307,0,,,0,0,0,0,-0.014,-3.9,-1.6,-5.4,0
308,17.9,0.591,0.26,21.1,2.7,1.2,3.9,0.135,2,-0.7,1.3,1.1
309,13.3,0.518,0.234,17.6,1,1,1.9,0.069,-1.2,-0.2,-1.4,0.2
310,11.9,0.464,0.174,11.8,0.3,0.1,0.4,0.092,-2,-0.6,-2.6,0
311,12.2,0.601,0.516,15.6,0.8,1.4,2.2,0.093,-4.6,0.2,-4.4,-0.7
312,10.2,0.499,0.294,14.6,0.3,1.1,1.5,0.056,-3.2,-0.4,-3.5,-0.5
313,26,0.616,0.655,29.4,1,0.5,1.5,0.215,2.3,0.2,2.5,0.4
313,21.6,0.597,0.57,31.3,0.2,0.3,0.5,0.138,-0.4,1.2,0.8,0.1
313,30.6,0.637,0.754,27.5,0.7,0.3,1,0.293,5,-0.8,4.2,0.3
314,15.6,0.552,0.193,21.9,1.7,1.6,3.3,0.079,1,-1.2,-0.2,0.9
315,10.5,0.516,0.234,17.1,0.1,1.2,1.3,0.038,-3.3,-0.7,-4,-0.8
316,13,0.48,0.303,22.6,0,0.6,0.5,0.027,-1.3,-1,-2.3,-0.1
317,18,0.538,0.143,16.1,0,0,0.1,0.183,-3.3,-1.3,-4.6,0
318,11.4,0.541,0.145,17.6,1,1.6,2.6,0.059,-1,0.1,-0.9,0.6
319,10.3,0.595,0.275,12.8,0.8,2.1,2.8,0.087,-1.6,1.4,-0.2,0.7
320,7.4,0.508,0.286,21,0,0,0,0.023,-2.3,-0.7,-3,0
321,7.4,0.477,0.151,12.8,-0.3,0.8,0.6,0.029,-4.3,0.1,-4.1,-0.5
322,17,0.536,0.166,26.5,3.7,2.9,6.6,0.108,1.8,-0.5,1.2,2.4
323,12.5,0.545,0.093,13.8,1.3,2.5,3.8,0.108,-1.9,1.9,0,0.9
324,-8.9,0,0,16.9,-0.1,0,-0.1,-0.334,-14.7,1,-13.7,0
325,15.8,0.478,0.333,24.6,0.1,0.1,0.2,0.081,-0.3,-1.5,-1.8,0
326,10.4,0.579,0.159,15,1.7,0.6,2.3,0.063,-1,-1.3,-2.2,-0.1
326,9.9,0.562,0.162,14.4,1.1,0.3,1.3,0.055,-0.7,-1.4,-2.1,0
326,11.5,0.611,0.156,16.3,0.6,0.3,1,0.077,-1.5,-1,-2.6,-0.1
327,22.3,0.641,0.237,19.2,1.7,1.1,2.7,0.212,0.3,1.2,1.5,0.5
328,12,0.595,0.11,12.1,0.5,0.3,0.8,0.125,-1,-0.4,-1.4,0.1
329,0,,,0,0,0,0,-0.001,-6.2,-2.3,-8.5,0
330,10.1,0.643,0.2,16,0,0.1,0.1,0.084,-2.6,-0.4,-3,0
331,9.7,0.526,0.172,19,-0.2,0.7,0.5,0.023,-2.9,-1,-3.9,-0.5
332,-12.5,0,0,7.6,0,0,0,-0.19,-17.9,-3.6,-21.4,0
333,12.4,0.548,0.298,19,1.3,0.8,2,0.087,-0.3,-0.8,-1.1,0.3
334,17.8,0.644,0.482,12.8,1.3,1.3,2.7,0.175,-2,2.8,0.7,0.5
335,10.6,0.515,0.232,17.1,-0.1,0.4,0.3,0.054,-5.2,-0.3,-5.6,-0.3
336,17.4,0.577,0.285,24.6,4.6,2.3,6.9,0.111,0.8,-0.8,0,1.5
337,13,0.545,0.162,22.3,1.4,1.5,2.9,0.103,1,-0.7,0.3,0.8
338,9.3,0.617,0.138,12.8,2.1,0.9,3,0.075,-1.1,-0.8,-1.9,0.1
339,8.9,0.638,0.143,12.1,0.1,0.1,0.2,0.087,-0.8,-0.2,-1,0
340,11.8,0.558,0.173,17.8,2,2.1,4.1,0.093,-0.6,-0.4,-1,0.5
341,17,0.549,0.37,22,1.4,1.1,2.5,0.107,0.4,0,0.4,0.7
342,18.7,0.577,0.2,23.4,2.2,1.8,4,0.128,2.5,-0.3,2.2,1.6
342,22,0.624,0.262,25.7,1.5,0.6,2,0.158,4.9,-0.3,4.6,1
342,16.3,0.539,0.152,21.8,0.7,1.2,1.9,0.106,0.8,-0.3,0.5,0.5
343,16.7,0.541,0.218,29.1,1.4,3.8,5.2,0.095,0.9,0.3,1.2,2.2
344,133.8,1.5,0,45,0.1,0,0.1,2.712,199.4,42.7,242.2,0
345,10.3,0.477,0.089,24.9,-0.5,0.5,0,0,-1.3,-2,-3.4,-0.3
346,21.2,0.598,0.308,22.4,1.8,1.6,3.4,0.155,1.3,1,2.2,1.1
346,11.1,0.489,0.121,23.3,-0.1,0,0,-0.013,-3.2,-2.4,-5.6,-0.1
346,21,0.642,0.297,19.6,1,0.4,1.4,0.142,2.1,0,2.1,0.5
346,23,0.58,0.348,24.9,0.8,1.1,2,0.193,1.2,2.4,3.6,0.7
347,-15.5,0,0,16.6,-0.1,0,-0.1,-0.445,-19,-6.6,-25.6,0
348,-2.3,,,0,0,0,0,0.072,-10.5,1.3,-9.3,0
349,12.1,0.593,0.082,16.1,2.8,1.6,4.4,0.081,-1,-0.5,-1.6,0.3
350,13.9,0.531,0.238,9.7,0.7,1.6,2.3,0.135,-2.8,3.3,0.5,0.5
351,6.5,0.438,0,16.9,-0.2,0.1,-0.1,-0.053,-4.4,-1,-5.4,-0.1
352,14.5,0.541,0.252,23,1.1,2.2,3.2,0.108,-0.1,-0.1,-0.1,0.7
353,13.2,0.566,0.186,19.5,1.2,2.1,3.3,0.08,-1.3,0.1,-1.3,0.4
354,27.1,0.727,0.333,13.7,0.1,0,0.2,0.312,4.3,5,9.4,0.1
355,17.2,0.55,0.373,24.9,0.1,0.2,0.3,0.084,-1.3,-2,-3.3,-0.1
356,12.3,0.617,0.323,16.8,0.1,0.3,0.4,0.055,-3.3,-0.6,-3.9,-0.2
357,11.5,0.474,0.245,24.4,-0.8,0.7,0,-0.002,-2.1,-1.8,-3.9,-0.6
357,12.3,0.504,0.242,24.8,0,0.3,0.3,0.019,-1.4,-2.1,-3.5,-0.3
357,10.2,0.428,0.25,23.7,-0.7,0.4,-0.3,-0.034,-3.3,-1.4,-4.6,-0.3
358,15.4,0.51,0.266,23,0.5,0.2,0.7,0.081,-0.3,-2.3,-2.5,-0.1
358,9.3,0.446,0.256,20.5,0,0.1,0,0.008,-3.1,-2.8,-5.9,-0.3
358,31,0.624,0.284,29.5,0.6,0.1,0.7,0.271,7,-1,6,0.2
359,-2.1,0.218,0.333,19.1,-0.1,0,-0.1,-0.197,-9.3,-2,-11.3,0
360,15.1,0.485,0.243,20.7,-0.2,3.4,3.2,0.087,-1.6,2.2,0.5,1.1
361,16.1,0.576,0.238,22.8,4.3,1.2,5.5,0.103,1.2,-1.5,-0.3,1.1
362,14.4,0.597,0.199,15.7,1.5,0.9,2.4,0.109,0.3,0.1,0.3,0.6
363,5.1,0.439,0.262,17.1,-0.9,0.8,-0.1,-0.014,-5.5,0.2,-5.3,-0.4
364,20.2,0.605,0.332,15.9,3.5,2.3,5.8,0.196,0.9,1.5,2.4,1.6
364,19.4,0.618,0.344,15.3,2.1,1.5,3.7,0.191,0.6,1.8,2.4,1
364,21.5,0.585,0.313,17,1.4,0.7,2.1,0.206,1.5,0.7,2.2,0.5
365,14.2,0.544,0.26,19.5,1.2,2,3.2,0.101,-0.7,1.4,0.7,1
366,8.1,0.489,0.082,13.7,-0.1,0.7,0.6,0.028,-2.9,-0.4,-3.3,-0.3
366,8.9,0.52,0.083,13,0.3,0.6,0.8,0.045,-2.3,-0.3,-2.6,-0.1
366,2.6,0.322,0.077,19.6,-0.4,0.1,-0.3,-0.107,-7.4,-1,-8.4,-0.2
367,11.9,0.55,0.232,18.3,0.3,0.6,0.9,0.086,-1.6,0.2,-1.4,0.1
368,9.2,0.379,0.182,20.9,-0.1,0.1,0,-0.029,-4.9,0.9,-4,0
369,15.6,0.51,0.4,17.2,0,0.1,0.1,0.072,-2.5,1.7,-0.8,0
370,16.2,0.558,0.267,13.8,0.4,1,1.3,0.135,-2.2,2.7,0.5,0.3
371,17.3,0.661,0.35,11.4,0.7,1,1.6,0.188,0.1,5,5.2,0.8
372,16.7,0.575,0.142,20.5,2.6,2.2,4.8,0.121,1.7,0.6,2.3,2.1
373,7,0.437,0.136,16.9,-2,1.1,-0.9,-0.026,-4.5,-0.5,-5,-1.3
374,19.2,0.528,0.287,26.4,0.8,3.9,4.7,0.108,-1.1,1.1,0,1.1
375,12.2,0.542,0.48,15.6,1.1,1.4,2.4,0.071,-2.7,0.2,-2.5,-0.2
376,11.9,0.47,0.146,22.5,-0.1,0.4,0.3,0.038,-2.9,-1.5,-4.4,-0.2
377,10.8,0.54,0.268,14.6,0.5,1.8,2.4,0.099,-2,1.8,-0.2,0.5
378,20,0.625,0.331,17,2.7,2.1,4.8,0.166,0.4,2.6,3.1,1.8
379,4.6,0.473,0.218,9,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8
380,16.4,0.545,0.232,14.4,0.5,0.5,1,0.14,-1.1,-0.2,-1.2,0.1
381,15.3,0.584,0.21,21,0.3,0.3,0.6,0.083,-1.8,0,-1.7,0
381,8.8,0.465,0.444,23.5,0,0,0,0.005,-6.4,0.1,-6.3,0
381,15.8,0.593,0.194,20.9,0.3,0.3,0.6,0.089,-1.4,0,-1.4,0
382,23.1,0.577,0.274,30.1,4.3,4,8.2,0.155,4.1,1.7,5.8,5
383,17.8,0.612,0.274,21.7,2.8,2.7,5.5,0.148,1.1,1.2,2.3,1.9
384,-3.2,0.4,0,16.1,-0.1,0,-0.1,-0.147,-13,-1.7,-14.7,-0.1
385,11,0.577,0.247,15.7,0.5,0.4,0.9,0.064,-2.1,-0.7,-2.9,-0.1
386,11.9,0.534,0.295,19.4,1.4,2.3,3.7,0.08,-1.6,-0.1,-1.7,0.2
387,17,0.612,0.352,17,1.8,1.4,3.3,0.161,-0.7,0.7,0,0.5
388,9.1,0.403,0.143,23,0,0,0,-0.006,-5.6,-3.2,-8.8,0
389,12.2,0.429,0,18.4,-0.1,0.1,0,0.005,-3.9,-0.3,-4.1,-0.1
389,10.7,0.415,0,18.7,-0.2,0.1,0,-0.018,-4.7,-1,-5.6,-0.1
389,58.1,1,0,11,0,0,0.1,0.675,20.2,19.7,39.9,0
390,17.1,0.55,0.163,24.4,0.6,0.6,1.2,0.08,0.9,-1.7,-0.8,0.2
391,12.7,0.498,0.201,20.5,0.4,1.1,1.4,0.065,-2.3,-0.9,-3.3,-0.3
392,13.6,0.578,0.115,18.3,0.7,0.4,1.1,0.077,1.2,-0.4,0.8,0.5
393,10,0.555,0.173,10.8,1.2,1.4,2.6,0.098,-1.2,1,-0.2,0.6
394,19.8,0.5,0,22.1,0,0,0,0.151,-2.2,5.4,3.2,0
395,7.4,0.504,0.339,13.6,-0.3,0.8,0.5,0.045,-5.1,1.6,-3.5,-0.2
396,24.4,0.604,0.277,24.5,7.5,2.7,10.2,0.265,5.2,1.8,7.1,4.2
397,18.8,0.831,0.6,15,0.1,0,0.2,0.203,1.8,0.6,2.4,0
398,14,0.498,0.074,19.3,0.3,0.4,0.8,0.063,-0.1,-0.3,-0.4,0.2
399,16.5,0.538,0.252,21.9,1.4,1.4,2.8,0.075,0.1,-0.3,-0.2,0.8
399,18.1,0.564,0.249,21.8,1.6,1.1,2.7,0.104,1,0.1,1.1,1
399,13.1,0.481,0.258,22.1,-0.2,0.3,0.1,0.009,-2.1,-1.1,-3.2,-0.2
400,9.8,0.443,0.122,16.8,0,0.2,0.2,0.041,-3.5,-0.4,-3.9,-0.1
400,7.6,0.437,0.091,15.9,0,0.1,0,0.016,-4.6,-0.7,-5.3,-0.1
400,11.8,0.447,0.146,17.6,0,0.1,0.2,0.063,-2.5,-0.1,-2.6,0
401,8.4,0.521,1,11.4,0,0,0,0.026,-4.3,2.1,-2.2,0
402,0.7,0.23,0.385,10.9,-0.1,0,-0.1,-0.086,-8.3,-0.9,-9.2,-0.1
403,10.7,0.523,0.135,15.5,0.2,0,0.3,0.055,-0.5,-2.3,-2.8,0
404,10.9,0.697,5.333,11.3,0.1,0,0.2,0.143,-3.9,-0.6,-4.5,0
405,16.9,0.586,0.486,16.6,1.8,1.8,3.6,0.12,-1,1.4,0.5,0.9
406,10.6,0.574,0.333,12.8,0.1,0.7,0.9,0.046,-3.7,-0.1,-3.8,-0.4
407,17.5,0.662,0.263,14.8,3.1,2.4,5.6,0.175,-0.7,1.1,0.4,0.9
408,4,0.398,0.347,15,-0.3,0.1,-0.2,-0.047,-7,-0.4,-7.4,-0.3
409,18.3,0.602,0.145,18.4,5,3.1,8.1,0.161,2.6,1,3.5,3.4
410,19.7,0.548,0.192,26,2,1.5,3.5,0.101,2.2,-1.3,0.8,1.2
411,20.4,0.539,0.309,31,1.4,1.8,3.2,0.099,1.9,-0.1,1.8,1.5
412,18.8,0.656,0.43,15.5,4.6,2.1,6.6,0.191,0.6,1,1.6,1.5
413,8.5,0.492,0.104,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3
414,7.8,0.5,0,12,0.1,0.1,0.1,0.066,-3.8,-1.3,-5.1,-0.1
415,-2.3,0.5,0,21.3,0,0,0,-0.21,-8.3,-4.4,-12.7,0
416,4.5,0.423,0.14,18.7,-0.4,0.1,-0.3,-0.056,-6.1,-2.1,-8.2,-0.5
417,1.9,0.295,0.375,16.8,-0.5,0.2,-0.3,-0.104,-10.3,0.2,-10.1,-0.3
418,2.9,0.515,0.667,20,0,0,0,-0.083,-8.5,-1.2,-9.7,0
419,16.6,0.599,0.237,17.7,0.7,0.5,1.2,0.109,-0.9,-1.2,-2,0
420,19.9,0.606,0.47,25.3,4,2.6,6.6,0.145,0.6,0,0.6,1.4
421,17.3,0.529,0.14,27.6,0.3,1.2,1.5,0.048,0.5,-1.5,-1,0.4
422,0.9,0.315,0.214,21.7,-0.5,0.1,-0.4,-0.171,-9.9,-1.6,-11.5,-0.3
423,15.9,0.614,0.248,21.7,4.8,1.8,6.6,0.15,2.2,-1.1,1.1,1.7
424,4.8,0.388,0.158,16,-0.5,0.2,-0.3,-0.06,-5.8,-0.6,-6.4,-0.3
425,19.2,0.671,0.455,16.6,1,0.5,1.5,0.172,0.5,0.3,0.8,0.3
425,19.4,0.669,0.458,16.8,1,0.5,1.5,0.171,0.6,0.2,0.8,0.3
425,8.8,1,0,4.9,0,0,0,0.187,-5.3,2.6,-2.7,0
426,13.6,0.551,0.16,18.2,1.8,3.5,5.4,0.096,-0.6,1.3,0.7,1.8
427,5.9,0.446,0.244,15.2,-0.2,0.1,-0.1,-0.015,-5,-1,-6,-0.3
427,5.8,0.445,0.25,15.2,-0.2,0.1,-0.1,-0.016,-5,-1,-6,-0.3
427,10.5,0.5,0,17.5,0,0,0,0.045,-5.6,-3,-8.6,0
428,12.6,0.526,0.198,20.6,1.4,1,2.4,0.056,-0.3,-0.9,-1.2,0.4
429,10.9,0.543,0.235,8.6,0.8,1.3,2.2,0.1,-1.9,1.8,-0.1,0.5
430,10.5,0.333,0,10.2,0,0,0,0.098,-4.2,2.1,-2.1,0
431,10.8,0.529,0.129,12.5,0.4,0.3,0.6,0.088,-1.2,0.4,-0.7,0.1
432,15.3,0.522,0.093,16.9,1.9,1.7,3.6,0.101,0,-0.4,-0.3,0.7
433,11.5,0.507,0.247,25.4,-0.2,0.1,-0.2,-0.018,-2.1,-3.3,-5.4,-0.4
433,11.6,0.523,0.311,25.6,-0.1,0,-0.1,-0.014,-1.8,-3.5,-5.4,-0.3
433,11.2,0.463,0.093,25,-0.1,0,-0.1,-0.029,-2.9,-2.6,-5.5,-0.1
434,9.9,0.505,0.188,17.3,-0.2,0.5,0.3,0.025,-2.8,0.1,-2.7,-0.1
435,15.1,0.52,0.186,20.4,2.2,3.4,5.6,0.13,0.9,1.2,2.1,2.1
436,15.4,0.537,0.307,22.9,1.5,3.8,5.3,0.112,-0.7,1.5,0.7,1.6
437,15.2,0.509,0.195,30.8,-0.5,0.9,0.4,0.014,0.8,-2,-1.2,0.3
438,17.5,0.567,0.339,22.1,2.5,2.2,4.7,0.126,-0.6,-0.5,-1.1,0.4
439,13.9,0.585,0.198,12.5,0.4,0.4,0.8,0.114,-2.3,1.1,-1.2,0.1
440,15.8,0.582,0.233,20.9,3.8,2.8,6.6,0.137,1.8,-0.5,1.3,1.9
441,15.4,0.615,0.25,13.7,3.7,1.3,5,0.145,0.8,0.5,1.2,1.3
442,17.3,0.515,0.231,30.4,1.5,1,2.6,0.059,1.2,-1.9,-0.6,0.7
443,13.6,0.599,0.145,20,1.4,1,2.5,0.085,-0.6,-1.1,-1.7,0.1
444,15.8,0.591,0.225,16.4,1,1.6,2.6,0.156,0.2,2.5,2.7,0.9
445,11.8,0.551,0.219,22.6,0.1,0.2,0.3,0.023,-0.9,-2.2,-3.1,-0.2
446,11.2,0.479,0.487,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1
446,6.2,0.403,0.283,19.5,-0.3,0.1,-0.2,-0.065,-5.3,0,-5.4,-0.1
446,14.9,0.533,0.656,19.1,0.4,0.1,0.5,0.116,-0.1,-1.5,-1.6,0
447,6.4,0.48,0.259,12.9,-0.2,0.2,0,-0.006,-3.4,0,-3.3,-0.1
448,14.5,0.549,0.175,15.7,2.1,2.5,4.7,0.133,-0.3,1.6,1.3,1.4
449,-4.9,0,0,19.1,-0.1,0,0,-0.25,-11.7,3.5,-8.1,0
450,20,0.557,0.342,22.3,4.2,5,9.2,0.162,2,2.5,4.5,4.5
451,12.7,0.555,0.317,22,0.8,1.1,1.9,0.045,-1.7,-1.3,-3.1,-0.5
