Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
226,15,0.628,0.27,13.6,2.9,2.1,5,0.149,-0.7,1.3,0.6,1.1
227,17.2,0.286,0,39.8,-0.1,0,0,-0.165,-6.6,4.5,-2,0
228,17,0.564,0.28,22,1.9,3.2,5.1,0.117,1.1,1.7,2.8,2.5
229,12.8,0.542,0.123,18.5,1.7,2.1,3.8,0.099,0.4,0.1,0.4,1.1
230,7.2,0.436,0.145,14.8,-1.4,1.8,0.4,0.012,-4.4,1.4,-3,-0.3
231,15.9,0.535,0.308,20.9,3.1,2.7,5.8,0.128,0.4,1,1.4,1.8
232,8.4,0.448,0.085,12.5,-0.3,1.2,0.9,0.051,-3.1,1.1,-2,0
233,26.3,0.64,0.267,23.5,7.7,2,9.7,0.228,5.9,1.4,7.3,4.8
234,14.7,0.461,0.5,39.9,0,0,0,-0.03,-0.4,-4.4,-4.8,0
235,5.3,0.466,0.625,13.4,-0.1,0.1,0,0.018,-7.7,-1.9,-9.7,-0.2
236,12,0.604,0.339,11.7,0.9,0.2,1.1,0.098,-1.6,-0.7,-2.3,0
237,11.1,0.655,0.217,13,0.6,0.2,0.8,0.102,-0.1,-0.3,-0.3,0.2
238,16.1,0.515,0.346,21.4,0.4,1.9,2.3,0.086,-1,0.4,-0.6,0.5
238,16.2,0.518,0.348,21.4,0.5,1.8,2.3,0.088,-0.9,0.4,-0.5,0.5
238,1.5,0,0,22.8,-0.1,0,0,-0.312,-13.4,2.9,-10.6,0
239,13.8,0.523,0.238,13.6,1,0.6,1.5,0.096,-0.6,0.7,0.2,0.4
240,21.8,0.673,0.737,15.3,7.2,4.6,11.8,0.221,2.5,0.9,3.3,3.5
241,13.2,0.518,0.185,18.4,1.7,1.7,3.4,0.082,-0.9,-0.4,-1.3,0.4
242,13,0.502,0.195,21.8,0.4,1.9,2.3,0.056,-0.5,-0.6,-1.2,0.4
243,23.7,0.599,0.387,27.3,4,1.8,5.8,0.183,3,-1.3,1.7,1.4
244,7.8,0.408,0.214,13.7,-0.1,0.2,0.1,0.029,-4.6,1.4,-3.1,0
245,14.3,0.528,0.314,14.6,2.7,3.1,5.8,0.119,-1.6,0.9,-0.7,0.7
246,13.1,0.546,0.329,23.8,0.4,1.1,1.4,0.04,-0.9,-1.4,-2.3,-0.1
247,12.4,0.502,0.293,25,0.1,0.2,0.3,0.015,-0.8,-2.1,-2.8,-0.2
248,12.1,0.635,0.082,15.2,2.3,1.3,3.7,0.1,0.5,-0.5,0,0.9
248,10.8,0.591,0.11,14.5,0.7,1,1.6,0.088,-0.9,0.6,-0.4,0.4
248,13.5,0.677,0.056,15.8,1.6,0.4,2,0.114,1.9,-1.6,0.3,0.5
249,13.8,0.56,0.158,15.3,1.2,1.4,2.6,0.089,-2.1,-0.4,-2.5,-0.2
250,12.4,0.533,0.184,19.2,0.8,0.4,1.2,0.055,-0.6,-1.4,-1.9,0
251,16.8,0.577,0.339,21.3,0.7,0.5,1.3,0.099,-0.9,-1.4,-2.3,0
252,17,0.55,0.263,23.2,1.4,1.3,2.7,0.115,0.5,0.1,0.5,0.7
253,8.4,0.579,0.191,18.2,0,0.2,0.2,0.044,-3.2,-0.8,-3.9,-0.1
254,12.6,0.509,0.217,18.5,0.4,1.1,1.5,0.075,-1.5,-0.7,-2.2,-0.1
254,12.9,0.531,0.238,17.8,0.6,0.8,1.4,0.091,-1,-0.5,-1.6,0.1
254,11.6,0.451,0.163,20.7,-0.2,0.3,0.1,0.025,-2.9,-1.2,-4.1,-0.1
255,14.6,0.576,0.197,21.7,2.6,0.4,3,0.082,1.5,-1.4,0.1,0.9
256,15.4,0.551,0.416,19.5,2.2,1,3.2,0.088,-0.2,-0.8,-1,0.4
257,4.9,0.404,0.191,19,-0.4,0.1,-0.3,-0.054,-5.2,-1.2,-6.4,-0.3
258,12.2,0.559,0.139,14.4,3.1,1.1,4.2,0.081,-0.7,-0.2,-0.9,0.7
259,18.5,0.613,0.269,16.9,3.2,2.5,5.7,0.186,0.7,1.1,1.8,1.4
260,15,0.553,0.449,17.6,1.2,1.7,3,0.091,-2.4,0.1,-2.3,-0.1
261,27.6,0.61,0.406,31.1,8.9,4.7,13.6,0.264,7.1,2.2,9.4,7.1
262,8.9,0.507,0.106,15.5,0.5,0.8,1.4,0.053,-2.6,-0.6,-3.3,-0.4
263,14.2,0.551,0.175,17.3,2.5,2,4.5,0.112,-0.4,0.3,-0.1,1
264,12.3,0.556,0.245,16.6,0.8,1,1.8,0.07,-1.3,0.3,-1.1,0.3
265,7.5,0.476,0.282,11.6,-0.4,0.9,0.5,0.031,-4.5,2.4,-2.2,0
265,7.2,0.473,0.272,11.5,-0.5,0.9,0.4,0.025,-4.6,2.4,-2.3,-0.1
265,17.6,0.546,0.5,13.8,0.1,0,0.1,0.194,-1.3,2.4,1,0
266,24.1,0.586,0.366,31.5,8.8,1.5,10.4,0.185,6.1,-1.1,5,4.8
267,19.2,0.566,0.353,26.6,1.3,0.8,2.1,0.116,1.9,0.1,2,0.9
268,10.1,0.568,0.19,13,1.1,1.6,2.6,0.093,-3,0.5,-2.5,-0.2
269,24.1,0.595,0.321,25.4,0.6,0.3,0.9,0.195,2.3,-1.1,1.2,0.2
270,13.6,0.553,0.318,13.4,0.7,0.8,1.4,0.155,-2.4,0.7,-1.7,0
271,20.4,0.578,0.311,29.2,3.1,1.8,4.9,0.105,2.9,-0.6,2.3,2.4
272,14.4,0.511,0.134,17.5,1.8,2.4,4.3,0.09,-1.4,-0.8,-2.2,-0.1
273,21.1,0.573,0.34,26.4,4,2.4,6.4,0.163,3.3,-1.2,2.1,1.9
274,22.9,0.623,0.398,24.9,7.8,2.3,10.1,0.216,5.8,0.4,6.1,4.6
275,9.1,0.25,0,16.1,0,0,0,-0.033,-4,7.1,3.1,0
276,8.5,0.536,0.341,17.8,0,0.8,0.8,0.034,-3.9,-0.7,-4.6,-0.8
277,9.9,0.464,0.18,21.7,-0.9,1.6,0.8,0.031,-2.2,0,-2.2,-0.1
278,10.1,0.518,0.36,14,0.3,0.2,0.5,0.076,-2.2,-0.1,-2.3,0
279,10.9,0.518,0.202,19.6,-0.1,1.5,1.4,0.054,-2.5,0.2,-2.3,-0.1
280,14.1,0.601,0.676,14,0.5,0.9,1.4,0.123,-3,1.6,-1.4,0.1
281,14,0.558,0.271,17.8,0.8,0.5,1.3,0.113,-1.1,-0.9,-2,0
282,29.6,0.606,0.439,25.3,1.2,0.5,1.7,0.28,5.4,0.1,5.5,0.6
283,8.7,0.477,0.331,16.4,-0.2,0.8,0.6,0.054,-5.3,-0.6,-5.8,-0.5
284,11.9,0.533,0.211,19.4,1,2.1,3.1,0.06,-0.8,0,-0.8,0.8
285,10.2,0.581,0.23,11.6,1.3,1.8,3.1,0.084,-1.6,1.3,-0.2,0.8
286,13.1,0.543,0.359,14.6,0.3,0.8,1.1,0.117,-2.7,0.9,-1.8,0
287,8.6,0.54,0.151,11.9,0.5,1.2,1.7,0.077,-2.4,0.1,-2.4,-0.1
288,19.9,0.585,0.204,27.5,6.2,1.4,7.6,0.131,3.4,-1.4,2,2.8
289,13.7,0.504,0.176,14.4,1.4,2.4,3.8,0.084,-2,1,-1,0.5
290,15.2,0.526,0.156,19.9,0.1,0.1,0.1,0.072,-1.2,-2.4,-3.6,0
290,16.8,0.541,0.097,20.4,0.1,0,0.1,0.098,-0.2,-2.8,-3,0
290,1.1,0.266,2,15.7,0,0,0,-0.162,-9.9,0.8,-9.1,0
291,11.5,0.555,0.225,18.1,0,0.5,0.5,0.051,-2.5,0.1,-2.3,0
291,10.2,0.552,0.147,16.4,0,0.2,0.3,0.058,-2.8,-0.2,-2.9,-0.1
291,12.5,0.556,0.277,19.3,0,0.3,0.3,0.046,-2.2,0.3,-1.9,0
292,10.7,0.554,0.169,16.4,1.6,1,2.6,0.083,-0.9,-1.4,-2.3,-0.1
292,11.3,0.555,0.18,17.6,1.1,0.8,1.9,0.084,-0.9,-1.2,-2.1,0
292,9.3,0.551,0.137,13.6,0.5,0.2,0.7,0.08,-1,-1.7,-2.7,-0.1
293,25.2,0.642,0.348,23.8,2,1.5,3.5,0.225,1,0.2,1.2,0.6
294,9.1,0.506,0.154,12.3,1.2,1.7,2.9,0.072,-1.8,-0.1,-1.9,0
295,9.8,0.538,0.222,20.1,-0.1,0.5,0.4,0.015,-2.5,-1.7,-4.2,-0.6
296,9.7,0.488,0.227,20.8,-0.1,0.2,0.2,0.02,-2.6,-1.1,-3.7,-0.2
297,9.8,0.439,0.076,16.9,-0.1,0.4,0.3,0.036,-1.9,0.2,-1.6,0
298,13.1,0.567,0.289,19.4,0.5,0.6,1.1,0.073,-1.3,-0.4,-1.8,0.1
299,14.8,0.65,0.445,10.6,1.3,1.7,3,0.159,-3,2.3,-0.7,0.3
300,9.8,0.473,0.412,15.5,-0.1,0.2,0.1,0.036,-3.9,-0.8,-4.7,-0.1
301,15,0.57,0.276,22.5,0.7,0.9,1.6,0.085,-0.4,0.1,-0.3,0.4
302,13.8,0.592,0.144,18.4,2.7,1.4,4,0.109,1.2,-0.7,0.5,1.1
303,7.6,0.586,0.087,10.4,0,0.1,0.1,0.018,-2,0.5,-1.5,0
304,15.2,0.578,0.129,19.5,2.9,2.2,5.1,0.139,1.4,0.2,1.6,1.6
305,-3.4,0.19,0.286,18,-0.1,0,-0.1,-0.233,-12,-7,-19,-0.1
306,17.8,0.542,0.417,24.4,2.6,3.8,6.4,0.132,0.8,1.3,2.1,2.4
307,14.5,0.546,0.205,19.8,1.2,2.5,3.8,0.107,0.2,0.5,0.7,1.1
308,21.1,0.572,0.329,24.3,3,2.6,5.6,0.147,1.3,0.5,1.8,1.7
309,12.1,0.537,0.12,17.4,1.2,1.5,2.7,0.07,-1.7,0.1,-1.6,0.2
310,12.4,0.508,0.184,20.3,1.4,2.4,3.9,0.072,-0.8,-0.3,-1.1,0.6
311,13.7,0.54,0.242,20.5,1.6,2.5,4.1,0.083,-1.4,-0.1,-1.5,0.3
312,10.1,0.505,0.147,16.4,0.7,0.5,1.2,0.083,-1.8,-0.5,-2.3,0
312,9.2,0.491,0.117,16.3,0.4,0.4,0.9,0.069,-2.3,-0.5,-2.8,-0.1
312,16,0.606,0.379,17,0.3,0,0.3,0.19,1.7,-0.2,1.5,0.1
313,9.1,0.47,0.355,17.6,-0.5,0.6,0.2,0.016,-4.5,0.3,-4.3,-0.3
314,12.3,0.553,0.238,16.8,0.7,0.4,1.1,0.048,-2.9,-1.5,-4.3,-0.7
315,10.9,0.483,0.303,22.6,-0.4,0.5,0.2,0.006,-1.6,-1.6,-3.2,-0.4
316,14.9,0.566,0.318,21.5,2.5,0.2,2.7,0.086,0.5,-2.9,-2.4,-0.1
317,9.6,0.503,0.259,23.5,-0.4,0.5,0,0.004,-4.2,-0.5,-4.8,-0.2
318,11.9,0.518,0.164,21.6,0.6,0.7,1.3,0.037,-0.6,-1.4,-2,0
319,14.4,0.596,0.19,14.8,1.8,1.6,3.4,0.132,-0.1,1.2,1.1,1
320,15.7,0.567,0.222,13.4,2.1,1.5,3.5,0.118,-0.6,1.2,0.6,1
321,13.6,0.533,0.268,21.2,0.1,0.5,0.6,0.06,-0.8,0.5,-0.4,0.2
322,11.3,0.503,0.302,14.3,0.1,0.3,0.4,0.059,-2.9,0.1,-2.8,-0.1
323,-4.3,0.228,0.571,21.2,-0.1,0,-0.1,-0.189,-10.6,-5.4,-15.9,-0.1
324,11.5,0.544,0.104,15.8,2.3,0.5,2.8,0.066,-0.8,-1.2,-2,0
325,10.7,0.527,0.099,14.8,0.2,0.6,0.7,0.1,-3.5,3.4,-0.1,0.2
326,0.1,0.285,0.056,20.2,-0.4,0.1,-0.3,-0.168,-8.8,-3,-11.7,-0.2
327,5.9,0.427,0.126,17,-0.5,0.4,-0.1,-0.019,-6.1,0.1,-6,-0.3
327,6.3,0.425,0.156,17.6,-0.3,0.3,-0.1,-0.014,-5.7,0.2,-5.6,-0.2
327,5,0.43,0.059,15.8,-0.2,0.1,-0.1,-0.03,-6.7,-0.1,-6.8,-0.1
328,15.2,0.491,0.386,12.6,1,1.2,2.2,0.106,-0.9,0.4,-0.5,0.4
329,20.4,0.622,0.359,17.6,2.1,1.9,4,0.181,0.1,2.3,2.4,1.2
329,20.8,0.634,0.36,17.8,1.1,1,2.2,0.184,0.4,2.8,3.2,0.7
329,19.8,0.606,0.358,17.3,0.9,0.9,1.8,0.178,-0.2,1.7,1.4,0.4
330,15.5,0.682,0.429,9.5,1.7,2,3.7,0.164,-1,3,2,1.1
331,1.3,0.357,0,14.5,0,0,0,-0.075,-6.3,-4.9,-11.2,-0.1
332,17,0.529,0.165,25.8,0.6,1.9,2.5,0.084,0.8,0.1,0.8,1
333,17.5,0.528,0.393,23.9,0.2,1.8,2,0.068,-1.4,0.5,-0.9,0.4
333,15,0.515,0.379,22.6,-0.2,0.8,0.6,0.034,-2,-0.1,-2.1,0
333,21.1,0.545,0.411,25.7,0.4,1,1.4,0.116,-0.4,1.3,0.9,0.4
334,12.2,0.611,0.481,11.8,0.6,0.2,0.8,0.091,-2.1,-0.1,-2.2,0
335,14.9,0.582,0.2,21.1,0.1,0,0.1,0.088,-0.5,-1.9,-2.4,0
335,14.4,0.597,0.267,18.3,0.1,0,0.1,0.096,0.7,-2.3,-1.6,0
335,15.5,0.567,0.133,25,0,0,0.1,0.078,-2.1,-1.4,-3.5,0
336,20.5,0.552,0.201,18.5,2.1,1.8,3.9,0.151,0.2,1.7,1.9,1.2
337,6.6,0.43,0.074,18,-0.1,0.1,0,0.005,-7,-1.5,-8.4,-0.1
338,14.8,0.546,0.335,24.1,0.1,1.1,1.2,0.05,-1.9,-0.6,-2.5,-0.1
339,13.6,0.534,0.165,21.4,1.7,2.3,4,0.085,-0.3,-0.1,-0.5,0.8
340,15.3,0.603,0.242,19,2.2,1.9,4.1,0.127,-0.3,0.6,0.3,0.9
341,5.8,0.5,0,9.4,0,0,0,-0.005,-6.1,-0.3,-6.4,0
342,12.3,0.799,0.571,10.4,0.1,0.1,0.1,0.123,-2.8,1.4,-1.5,0
343,9.1,0.516,0.224,14.6,0.6,1.5,2,0.061,-3.2,0,-3.2,-0.5
344,16.1,0.588,0.41,15.3,2.3,2.5,4.7,0.178,-1.1,1.6,0.6,0.8
345,12.7,0.573,0.137,16.9,0.1,0.3,0.4,0.057,-3.1,-0.6,-3.8,-0.2
346,19.1,0.563,0.268,26.5,2.6,1.5,4,0.112,2.1,-1.4,0.7,1.2
347,13,0.514,0.206,20.2,1.4,1.7,3,0.092,-1.6,-0.9,-2.6,-0.2
348,7.7,0.436,0.194,17.8,-0.5,0.7,0.2,0.015,-3.6,-0.2,-3.8,-0.3
349,-1.9,0.276,0.2,22.2,-0.2,0,-0.1,-0.176,-10.3,-1.1,-11.4,-0.1
350,10.8,0.542,0.156,12.5,1.7,1.6,3.3,0.1,0,0.1,0.1,0.8
351,26.2,0.614,0.331,24.4,7.9,2.6,10.6,0.264,6.3,2.5,8.7,5.2
352,14.4,0.505,0.352,23.1,0,0.2,0.2,0.086,-3.8,1.5,-2.3,0
353,5.5,0.407,0.041,20.9,-0.8,0.4,-0.3,-0.035,-5.2,-0.9,-6.1,-0.5
353,6.1,0.402,0.031,19.6,-0.4,0.3,-0.1,-0.012,-4.8,-0.6,-5.3,-0.3
353,4,0.417,0.063,23.9,-0.4,0.1,-0.3,-0.086,-6.2,-1.5,-7.7,-0.2
354,17.2,0.52,0.231,21.6,2.4,2,4.4,0.088,0.8,0,0.8,1.7
355,4.5,0.413,0.227,15.8,-0.3,0.1,-0.2,-0.074,-6.3,-0.2,-6.5,-0.1
356,5.7,0.535,0.186,14.8,-0.2,0.3,0.1,0.015,-4.7,0.1,-4.7,-0.2
357,10.9,0.521,0.633,12.8,0,0.1,0.2,0.048,-3.6,-1,-4.6,-0.1
358,18.1,0.558,0.482,18.1,3.6,2.4,6,0.135,0.6,1.4,2,2.2
358,18.9,0.552,0.507,18.3,2.8,1.8,4.6,0.147,1.2,1.6,2.8,1.8
358,16.3,0.571,0.42,17.5,0.8,0.6,1.4,0.107,-1.1,1,-0.1,0.3
359,8.4,0.518,0.424,13.1,-0.1,0.5,0.5,0.045,-5,0,-5,-0.4
359,8,0.492,0.515,15.5,-0.2,0.3,0.1,0.021,-5.1,-0.2,-5.4,-0.3
359,9,0.602,0.167,8.7,0.1,0.2,0.3,0.087,-4.8,0.4,-4.4,-0.1
360,12.2,0.589,0.496,12.1,0.9,0.7,1.6,0.125,-3,-0.1,-3.1,-0.2
361,17.3,0.628,0.148,15.1,6.4,3,9.4,0.173,2.4,0.9,3.3,3.5
362,14.9,0.545,0.157,19.1,1.1,1.2,2.4,0.114,-0.6,-0.9,-1.5,0.1
363,17.4,0.546,0.256,24.3,2.4,2.1,4.5,0.1,0.7,-0.3,0.3,1.3
364,17.6,0.588,0.374,16.7,2.7,1.9,4.6,0.165,-0.1,1.1,1,1
365,14,0.552,0.314,21.1,1.4,1.4,2.8,0.097,-0.6,0.1,-0.5,0.5
366,13.2,0.548,0.185,16.9,0.2,0.1,0.3,0.099,-0.8,-2.1,-2.9,0
367,5.9,0.272,0.167,9,-0.1,0.1,0,0.002,-5.7,2.3,-3.4,0
368,10.2,0.511,0.103,22.8,-0.1,0.1,-0.1,-0.044,-2,-0.9,-2.8,0
369,13.6,0.586,0.439,19.7,0.5,0.1,0.7,0.106,-1.1,-0.6,-1.7,0
369,17.7,0.671,0.462,20.1,0.2,0.1,0.3,0.197,1.4,1.5,2.9,0.1
369,12.3,0.555,0.431,19.6,0.3,0.1,0.4,0.075,-2,-1.3,-3.2,-0.1
370,16.3,0.543,0.365,21.4,2,1.5,3.5,0.08,-0.6,-0.3,-0.9,0.6
371,18.5,0.49,0.2,29.2,0.8,2.4,3.2,0.086,1,-1.6,-0.5,0.7
372,14.8,0.599,0.227,22,3.3,1.5,4.8,0.105,1.6,-1.2,0.4,1.4
373,17.1,0.578,0.309,15.3,2.1,1.5,3.6,0.168,-0.9,0,-0.9,0.3
374,10.7,0.493,0.15,16.8,0.3,1.9,2.2,0.066,-2,0.9,-1.1,0.4
375,9.6,0.517,0.279,19.3,0,0.1,0.1,0.028,-3.4,-1.4,-4.8,-0.1
376,11.4,0.545,0.261,20.3,1.2,1.3,2.5,0.059,-1.2,-1,-2.2,-0.1
377,9.6,0.51,0.24,10.1,1.1,3.1,4.2,0.085,-2.5,1.4,-1,0.6
378,9.8,0.51,0.32,17.9,0,0.3,0.2,0.028,-2.8,-1.3,-4.2,-0.2
379,11.5,0.564,0.225,12.8,1.3,1.2,2.5,0.085,-0.5,0.2,-0.3,0.6
380,17.3,0.535,0.337,20.7,0.3,0.6,0.9,0.079,-1.1,-1,-2.1,0
381,11.1,0.484,0.05,19.3,-0.3,1,0.7,0.023,-1.2,-1.6,-2.7,-0.3
382,13.6,0.461,0.089,17.8,-0.4,2.7,2.3,0.06,-1.6,1,-0.5,0.7
383,17,0.53,0.259,25.7,2.4,0.6,3,0.068,1,-2,-1,0.5
384,13.4,0.55,0.103,19.3,1.5,2,3.5,0.086,-0.3,0.1,-0.2,0.9
384,14.9,0.558,0.104,19.8,1.6,1.3,2.9,0.116,1.1,0.2,1.2,1
384,11.1,0.536,0.101,18.5,0,0.6,0.6,0.037,-2.5,0,-2.5,-0.1
385,10.9,0.466,0.161,17.1,0,1.4,1.4,0.054,-1.6,0.1,-1.4,0.2
386,16.8,0.539,0.438,17.4,4.5,1.7,6.1,0.119,1.2,-0.2,0.9,1.8
387,6.3,0.466,0,13.6,-0.1,0.2,0.1,0.008,-4.2,-0.3,-4.5,-0.2
388,6.6,0.505,0.096,9.6,0.1,0.3,0.4,0.019,-2,-0.5,-2.5,-0.1
389,15.3,0.518,0.217,26.6,0.3,1,1.3,0.033,0.7,-1.5,-0.8,0.6
390,6.9,0.469,0.139,15.4,-1,1.8,0.8,0.022,-4.5,-0.1,-4.5,-1
391,6.5,0.41,0.5,23.6,0,0,0,-0.029,-13.4,-1.7,-15,0
392,12.8,0.508,0.237,24.6,-1.2,2.2,1,0.023,-1.3,-0.9,-2.3,-0.2
393,8.5,0.477,0.224,12.1,0.1,0.5,0.6,0.04,-3.1,0.7,-2.4,-0.1
394,16.1,0.533,0.21,27.8,1.2,2.5,3.7,0.071,1.1,-1,0,1.3
395,13.9,0.55,0.245,18.7,0.4,0.4,0.8,0.082,-1.8,-1.1,-2.9,-0.1
396,5.9,0.36,0.136,15.8,-0.3,0.2,-0.1,-0.014,-4.7,-0.7,-5.5,-0.2
397,11.9,0.519,0.19,13.3,0.6,2.7,3.3,0.098,-2.1,2.5,0.4,1
398,6.9,0.525,0.379,15.3,-0.1,0.2,0.1,0.016,-4.6,-1,-5.5,-0.2
398,10,0.82,0.5,12,0,0,0.1,0.089,-3.3,1.6,-1.8,0
398,6.2,0.475,0.36,16.1,-0.1,0.1,0,-0.002,-4.9,-1.6,-6.5,-0.2
399,14.4,0.559,0.111,19,0.4,0.6,1,0.082,-2.5,-0.9,-3.4,-0.2
400,12.4,0.495,0.449,20.1,0.3,0.6,0.9,0.055,-2,-0.4,-2.4,-0.1
401,9,0.536,0.184,14,0.7,1.4,2,0.05,-2.3,0.1,-2.3,-0.1
402,11.5,0.523,0.156,13.1,0.4,1.2,1.6,0.089,-3,0.7,-2.4,-0.1
403,9.9,0.504,0.314,18,-0.1,2.1,2,0.068,-3.7,1.1,-2.6,-0.2
404,5.9,0.486,0.205,11.2,0,0.3,0.3,0.034,-4.1,-0.2,-4.3,-0.2
405,12,0.486,0.334,18.8,0.5,2.7,3.2,0.064,-1.9,0.6,-1.3,0.4
406,14.7,0.477,0.136,20.5,0.9,2.2,3.1,0.076,-0.5,0.8,0.3,1.1
407,8.1,0.484,0.042,14.6,0.1,0.8,0.8,0.034,-1.8,-0.2,-2.1,0
408,13.6,0.598,0.155,16.7,1,1.3,2.3,0.103,-2.1,0.4,-1.8,0.1
409,9.7,0.603,0.107,12.1,2.1,1.3,3.4,0.071,-1,-0.7,-1.7,0.2
410,17.5,0.584,0.25,23.6,2.5,1.7,4.2,0.155,0.9,-0.3,0.6,0.9
411,15,0.544,0.355,23.9,0.1,0.1,0.1,0.072,-1.6,-2.7,-4.3,0
412,9,0.54,0.237,16.4,0.1,1.4,1.4,0.031,-2.1,-0.8,-2.8,-0.5
413,9.6,0.485,0.108,18.7,-0.2,0.2,0.1,0.008,-3.4,-0.6,-4,-0.2
413,10.3,0.496,0.145,19,0,0.1,0.1,0.027,-3.3,-0.4,-3.6,-0.1
413,6.6,0.48,0.095,17.1,-0.1,0,-0.1,-0.045,-4.7,-2.6,-7.3,-0.1
413,10.3,0.474,0.068,19.1,-0.1,0.1,0,0.012,-2.9,0.2,-2.7,0
414,31.5,0.798,2,11.4,0.1,0,0.1,0.48,4.9,11.9,16.8,0
415,-1.2,0.339,0.308,31.3,-0.1,0,-0.1,-0.211,-14.9,-5.9,-20.8,-0.1
416,9.5,0.483,0.439,22.2,-0.5,0.4,-0.1,-0.006,-3.2,-1.2,-4.4,-0.4
417,6,0.366,0.17,20.7,-0.2,0.1,-0.1,-0.031,-5.1,-2.2,-7.2,-0.2
418,21.3,0.633,0.6,13.2,0,0.1,0.1,0.15,-1.4,4.7,3.3,0
418,13.1,0.532,2,20.5,0,0,0,-0.047,-0.7,-0.5,-1.1,0
418,22.6,0.676,0.25,12,0,0.1,0.1,0.183,-1.5,5.6,4.1,0
419,0.3,0.19,0.286,6.4,-0.1,0,0,-0.028,-6.9,-0.9,-7.8,-0.1
420,19.2,0.574,0.457,22.1,5.7,2.4,8.1,0.146,2.3,-0.1,2.2,2.8
421,8.8,0.515,0.108,19.1,-0.1,0.7,0.6,0.025,-1.7,-2.1,-3.8,-0.5
422,11.2,0.545,0.171,14.2,0.9,1.3,2.2,0.061,-1.5,0.8,-0.8,0.5
423,9.1,0.6,0.119,9.8,1.2,0.9,2.1,0.075,-1.4,0.5,-0.9,0.4
424,26.5,0.625,0.441,34,10.9,1.6,12.5,0.234,7.8,-1.1,6.7,5.6
425,8.4,0.516,0.209,13.1,0.6,0.4,0.9,0.046,-2.4,-1.1,-3.5,-0.4
426,7.9,0.482,0.145,13,0.1,0.6,0.7,0.047,-2.9,0.3,-2.6,-0.1
426,9,0.51,0.126,13.7,0.3,0.4,0.7,0.06,-2.3,-0.1,-2.4,-0.1
426,4.7,0.378,0.22,10.9,-0.2,0.2,0,0.007,-4.7,1.6,-3.1,-0.1
427,17.4,0.592,0.158,26.1,4.2,2.9,7.1,0.129,2.4,-1.6,0.8,1.9
428,15.3,0.594,0.487,11.3,5,2.3,7.3,0.149,0,-0.7,-0.7,0.7
429,10.4,0.494,0.129,18.7,0.1,0.4,0.5,0.042,-1.7,-0.7,-2.4,-0.1
430,-0.1,0.25,0,9,0,0,0,-0.07,-6.9,-2.7,-9.5,0
431,11.1,0.595,0.234,13.6,1.5,0.8,2.3,0.075,-0.1,-0.8,-1,0.4
432,6.2,0.611,0,8.5,0,0,0.1,0.061,-5.5,-0.7,-6.2,-0.1
432,-9.9,0,0,7.6,0,0,0,-0.191,-13.2,-5.7,-18.8,0
432,8.6,0.688,0,8.6,0.1,0,0.1,0.098,-4.4,0,-4.4,0
433,25.9,0.618,0.289,27.5,9.9,2.8,12.7,0.201,5.5,-0.7,4.7,5.2
434,10.5,0.516,0.193,11.2,1.4,2.2,3.6,0.078,-1.5,1.2,-0.3,1
434,10.6,0.517,0.218,11.3,1,1.3,2.4,0.069,-1.5,0.9,-0.6,0.6
434,10.4,0.515,0.125,10.9,0.4,0.9,1.3,0.099,-1.4,1.9,0.5,0.4
435,11.4,0.491,0.187,18.5,0,1.2,1.2,0.035,-2.3,-0.1,-2.5,-0.2
436,18.5,0.585,0.349,19.5,4.3,3.7,8,0.151,-0.1,1.1,1.1,2
437,16.2,0.535,0.173,19.6,0.8,0.5,1.3,0.113,0.6,-0.2,0.3,0.3
438,13,0.474,0.162,20.3,0.3,0.4,0.7,0.029,-0.9,-1.4,-2.4,-0.1
439,13.9,0.487,0.184,18.1,0.1,0.1,0.2,0.083,-1.6,-0.7,-2.2,0
440,20.1,0.601,0.309,19.5,4.9,3,7.9,0.183,1.1,-0.8,0.3,1.2
441,7.3,0.492,0.063,15.4,-0.5,1.1,0.6,0.031,-3.5,0.1,-3.3,-0.3
442,10.5,0.443,0.198,20.6,-0.1,0.4,0.2,0.04,-3.6,1.6,-2.1,0
443,9.4,0.478,0.786,12.6,0,0.1,0.2,0.097,-4.7,0.5,-4.2,-0.1
444,4.1,0.376,0.375,11.3,0,0,0,-0.006,-6.4,0.9,-5.5,0
445,7.8,0.449,0.032,17.2,-0.5,0.4,0,-0.005,-3.2,-0.4,-3.6,-0.2
446,10.8,0.525,0.348,13.1,0.6,1.2,1.8,0.069,-3,-0.9,-3.9,-0.6
447,19.1,0.498,0.155,24.8,0.8,3.1,4,0.088,0.8,0.6,1.4,1.9
448,8.6,0.423,0.176,17.3,-0.1,0.2,0.1,0.014,-2.7,-0.5,-3.2,-0.1
449,18.5,0.508,0.294,29.6,0.9,2.5,3.4,0.09,1.6,0.9,2.5,2.1
450,14.5,0.507,0.192,26.3,0.2,1.5,1.6,0.057,0.3,-0.4,-0.1,0.7
451,21.3,0.569,0.248,29.2,5.9,2.2,8.1,0.142,4.9,-0.8,4.1,4.2
452,23.2,0.541,0.367,30.6,5.8,3,8.8,0.149,4.6,0.1,4.7,4.8
453,9.8,0.513,0.33,17.2,-0.4,1.5,1.1,0.054,-3.5,1.7,-1.8,0
454,15.6,0.539,0.189,19.2,3,1.1,4.1,0.096,0.1,-0.7,-0.6,0.7
